,angry,disgust,fear,happy,sad,surprise,neutral
1383,0.03,0.0,0.08,0.07,0.05,0.0,0.77
1384,0.03,0.0,0.05,0.09,0.05,0.0,0.77
1385,0.04,0.0,0.08,0.06,0.05,0.0,0.76
1386,0.03,0.0,0.06,0.1,0.06,0.0,0.75
1387,0.02,0.0,0.06,0.08,0.04,0.0,0.8
1388,0.02,0.0,0.07,0.07,0.04,0.0,0.8
1389,0.03,0.0,0.05,0.15,0.05,0.0,0.72
1390,0.04,0.0,0.08,0.11,0.08,0.0,0.69
1391,0.02,0.0,0.03,0.11,0.03,0.0,0.8
1392,0.02,0.0,0.03,0.17,0.02,0.0,0.76
1393,0.02,0.0,0.04,0.11,0.02,0.0,0.81
1394,0.03,0.0,0.03,0.3,0.03,0.0,0.6
1395,0.03,0.0,0.05,0.13,0.04,0.0,0.74
1396,0.01,0.0,0.02,0.11,0.02,0.0,0.84
1397,0.03,0.0,0.05,0.2,0.03,0.0,0.69
1398,0.03,0.0,0.07,0.07,0.06,0.0,0.78
1399,0.02,0.0,0.04,0.15,0.04,0.0,0.75
1400,0.02,0.0,0.06,0.1,0.05,0.0,0.76
1401,0.03,0.0,0.06,0.09,0.04,0.0,0.78
1402,0.02,0.0,0.03,0.17,0.02,0.0,0.76
1403,0.04,0.0,0.07,0.12,0.06,0.0,0.72
1404,0.04,0.0,0.06,0.17,0.07,0.0,0.66
1405,0.06,0.0,0.06,0.2,0.08,0.0,0.6
1406,0.05,0.0,0.07,0.23,0.1,0.0,0.55
1407,0.07,0.0,0.14,0.05,0.12,0.0,0.62
1408,0.02,0.0,0.05,0.1,0.04,0.0,0.77
1409,0.02,0.0,0.04,0.15,0.03,0.0,0.75
1410,0.03,0.0,0.06,0.1,0.05,0.0,0.75
1411,0.04,0.0,0.07,0.17,0.05,0.01,0.67
1412,0.02,0.0,0.11,0.05,0.05,0.0,0.76
1413,0.06,0.0,0.12,0.07,0.06,0.0,0.68
1414,0.03,0.0,0.05,0.1,0.03,0.0,0.79
1415,0.03,0.0,0.09,0.06,0.06,0.0,0.76
1416,0.03,0.0,0.06,0.11,0.05,0.0,0.74
1417,0.02,0.0,0.05,0.25,0.04,0.0,0.63
1418,0.04,0.0,0.09,0.11,0.06,0.0,0.71
1419,0.04,0.0,0.07,0.27,0.06,0.0,0.55
1420,0.03,0.0,0.05,0.15,0.04,0.01,0.72
1421,0.03,0.0,0.07,0.09,0.04,0.0,0.78
1422,0.03,0.0,0.05,0.09,0.03,0.0,0.8
1423,0.05,0.0,0.09,0.13,0.09,0.0,0.63
1424,0.04,0.0,0.07,0.1,0.05,0.0,0.74
1425,0.03,0.0,0.04,0.28,0.04,0.0,0.59
1426,0.03,0.0,0.06,0.15,0.04,0.0,0.72
1427,0.02,0.0,0.07,0.12,0.04,0.0,0.75
1428,0.03,0.0,0.03,0.17,0.02,0.0,0.74
1429,0.02,0.0,0.04,0.18,0.03,0.0,0.73
1430,0.03,0.0,0.04,0.14,0.03,0.0,0.75
1431,0.03,0.0,0.04,0.3,0.03,0.0,0.59
1432,0.04,0.0,0.06,0.13,0.05,0.0,0.72
1433,0.05,0.0,0.07,0.12,0.07,0.0,0.69
1434,0.03,0.0,0.04,0.23,0.03,0.01,0.67
1435,0.04,0.0,0.09,0.08,0.09,0.0,0.7
1436,0.05,0.0,0.08,0.19,0.06,0.0,0.61
1437,0.02,0.0,0.04,0.21,0.04,0.0,0.69
1438,0.01,0.0,0.05,0.09,0.04,0.0,0.8
1439,0.03,0.0,0.04,0.23,0.03,0.0,0.67
1440,0.03,0.0,0.04,0.15,0.03,0.0,0.74
1441,0.02,0.0,0.07,0.08,0.05,0.0,0.79
1442,0.04,0.0,0.06,0.12,0.04,0.0,0.74
1443,0.06,0.0,0.13,0.17,0.06,0.01,0.57
1444,0.05,0.0,0.1,0.14,0.08,0.01,0.62
1445,0.06,0.0,0.14,0.15,0.06,0.02,0.57
1446,0.05,0.0,0.14,0.2,0.08,0.03,0.5
1447,0.06,0.0,0.24,0.18,0.12,0.03,0.37
1448,0.04,0.0,0.13,0.18,0.07,0.02,0.57
1449,0.07,0.0,0.27,0.08,0.15,0.02,0.4
1450,0.05,0.0,0.14,0.1,0.09,0.01,0.61
1451,0.05,0.0,0.14,0.13,0.1,0.01,0.57
1452,0.04,0.0,0.09,0.16,0.05,0.01,0.66
1453,0.08,0.0,0.18,0.09,0.09,0.01,0.56
1454,0.09,0.0,0.18,0.18,0.09,0.02,0.45
1455,0.05,0.0,0.11,0.07,0.09,0.0,0.67
1456,0.08,0.0,0.17,0.11,0.08,0.01,0.56
1457,0.03,0.0,0.11,0.09,0.05,0.0,0.71
1458,0.04,0.0,0.1,0.08,0.05,0.01,0.72
1459,0.06,0.0,0.12,0.08,0.06,0.01,0.67
1460,0.04,0.0,0.11,0.22,0.06,0.01,0.57
1461,0.08,0.0,0.14,0.08,0.07,0.01,0.63
1462,0.03,0.0,0.11,0.11,0.06,0.01,0.68
1463,0.04,0.0,0.16,0.12,0.04,0.02,0.61
1464,0.07,0.0,0.18,0.03,0.11,0.0,0.61
1465,0.07,0.0,0.13,0.1,0.07,0.01,0.62
1466,0.04,0.0,0.13,0.07,0.07,0.01,0.68
1467,0.05,0.0,0.18,0.16,0.07,0.03,0.51
1468,0.04,0.0,0.15,0.2,0.08,0.01,0.52
1469,0.05,0.0,0.24,0.06,0.1,0.01,0.55
1470,0.07,0.0,0.24,0.07,0.1,0.01,0.51
1471,0.04,0.0,0.16,0.08,0.06,0.01,0.65
1472,0.06,0.0,0.22,0.12,0.05,0.02,0.53
1473,0.05,0.0,0.21,0.11,0.05,0.03,0.55
1474,0.04,0.0,0.25,0.03,0.09,0.01,0.57
1475,0.05,0.0,0.3,0.06,0.1,0.01,0.48
1476,0.1,0.0,0.37,0.03,0.15,0.01,0.35
1477,0.04,0.0,0.3,0.03,0.14,0.01,0.48
1478,0.03,0.0,0.18,0.08,0.08,0.01,0.61
1479,0.04,0.0,0.24,0.14,0.06,0.04,0.48
1480,0.05,0.0,0.32,0.08,0.15,0.02,0.38
1481,0.05,0.0,0.29,0.07,0.1,0.02,0.46
1482,0.04,0.0,0.22,0.05,0.08,0.02,0.58
1483,0.02,0.0,0.14,0.04,0.06,0.01,0.73
1484,0.05,0.0,0.19,0.07,0.09,0.01,0.59
1485,0.08,0.0,0.21,0.06,0.1,0.02,0.52
1486,0.04,0.0,0.17,0.05,0.07,0.01,0.67
1487,0.07,0.0,0.15,0.02,0.09,0.0,0.67
1488,0.07,0.0,0.17,0.0,0.07,0.0,0.68
1489,0.05,0.0,0.3,0.0,0.12,0.0,0.51
1490,0.08,0.0,0.17,0.01,0.06,0.0,0.68
1491,0.09,0.0,0.35,0.01,0.07,0.03,0.44
1492,0.13,0.0,0.35,0.02,0.12,0.01,0.36
1493,0.09,0.0,0.36,0.01,0.08,0.02,0.42
1494,0.09,0.0,0.26,0.04,0.1,0.02,0.49
1495,0.08,0.0,0.35,0.03,0.1,0.02,0.42
1496,0.04,0.0,0.24,0.03,0.06,0.01,0.62
1497,0.05,0.0,0.22,0.02,0.07,0.01,0.63
1498,0.06,0.0,0.22,0.02,0.1,0.0,0.59
1499,0.08,0.0,0.22,0.01,0.07,0.01,0.62
1500,0.06,0.0,0.14,0.01,0.07,0.0,0.72
1501,0.07,0.0,0.2,0.01,0.08,0.0,0.64
1502,0.04,0.0,0.27,0.0,0.09,0.0,0.59
1503,0.07,0.0,0.31,0.0,0.11,0.0,0.5
1504,0.1,0.0,0.26,0.0,0.09,0.0,0.54
1505,0.11,0.0,0.23,0.0,0.09,0.01,0.56
1506,0.05,0.0,0.35,0.0,0.13,0.0,0.46
1507,0.08,0.0,0.22,0.01,0.06,0.01,0.63
1508,0.06,0.0,0.24,0.0,0.11,0.0,0.58
1509,0.06,0.0,0.21,0.0,0.08,0.0,0.64
1510,0.05,0.0,0.23,0.0,0.08,0.01,0.63
1511,0.04,0.0,0.29,0.01,0.06,0.01,0.59
1512,0.04,0.0,0.22,0.01,0.08,0.01,0.62
1513,0.04,0.0,0.27,0.02,0.04,0.03,0.59
1514,0.05,0.0,0.31,0.01,0.06,0.01,0.55
1515,0.05,0.0,0.29,0.01,0.08,0.01,0.57
1516,0.07,0.0,0.27,0.0,0.08,0.0,0.58
1517,0.02,0.0,0.13,0.01,0.04,0.0,0.78
1518,0.05,0.0,0.17,0.01,0.04,0.01,0.72
1519,0.06,0.0,0.2,0.01,0.08,0.01,0.65
1520,0.09,0.0,0.29,0.02,0.13,0.01,0.45
1521,0.06,0.0,0.26,0.04,0.05,0.02,0.57
1522,0.09,0.0,0.24,0.04,0.07,0.02,0.53
1523,0.05,0.0,0.15,0.03,0.05,0.01,0.72
1524,0.05,0.0,0.24,0.01,0.08,0.0,0.63
1525,0.03,0.0,0.17,0.02,0.05,0.0,0.72
1526,0.03,0.0,0.14,0.03,0.04,0.0,0.75
1527,0.03,0.0,0.12,0.05,0.05,0.01,0.74
1528,0.02,0.0,0.18,0.02,0.05,0.0,0.73
1529,0.04,0.0,0.2,0.02,0.05,0.01,0.68
1530,0.04,0.0,0.27,0.01,0.09,0.0,0.57
1531,0.06,0.0,0.32,0.02,0.11,0.0,0.49
1532,0.04,0.0,0.16,0.01,0.06,0.01,0.73
1533,0.03,0.0,0.29,0.02,0.07,0.01,0.57
1534,0.06,0.0,0.25,0.02,0.06,0.01,0.6
1535,0.06,0.0,0.26,0.02,0.08,0.01,0.57
1536,0.05,0.0,0.14,0.02,0.07,0.0,0.72
1537,0.04,0.0,0.24,0.01,0.09,0.0,0.61
1538,0.04,0.0,0.23,0.01,0.05,0.02,0.66
1539,0.05,0.0,0.26,0.02,0.05,0.03,0.58
1540,0.06,0.0,0.3,0.01,0.07,0.01,0.55
1541,0.04,0.0,0.2,0.02,0.04,0.01,0.69
1542,0.05,0.0,0.21,0.02,0.05,0.02,0.66
1543,0.07,0.0,0.3,0.01,0.11,0.01,0.51
1544,0.05,0.0,0.23,0.01,0.08,0.0,0.62
1545,0.07,0.0,0.22,0.08,0.05,0.05,0.53
1546,0.03,0.0,0.17,0.04,0.06,0.01,0.68
1547,0.05,0.0,0.19,0.02,0.06,0.02,0.66
1548,0.04,0.0,0.17,0.03,0.05,0.01,0.71
1549,0.03,0.0,0.16,0.03,0.06,0.01,0.71
1550,0.04,0.0,0.23,0.04,0.07,0.02,0.61
1551,0.02,0.0,0.19,0.02,0.07,0.01,0.68
1552,0.03,0.0,0.16,0.02,0.06,0.0,0.73
1553,0.02,0.0,0.13,0.05,0.05,0.01,0.74
1554,0.04,0.0,0.2,0.04,0.07,0.01,0.65
1555,0.04,0.0,0.15,0.04,0.07,0.01,0.69
1556,0.02,0.0,0.11,0.15,0.06,0.01,0.66
1557,0.03,0.0,0.13,0.18,0.07,0.01,0.59
1558,0.04,0.0,0.09,0.32,0.1,0.01,0.45
1559,0.02,0.0,0.05,0.47,0.05,0.01,0.4
1560,0.02,0.0,0.06,0.6,0.08,0.01,0.24
1561,0.03,0.0,0.05,0.62,0.09,0.02,0.2
1562,0.02,0.0,0.04,0.73,0.08,0.01,0.13
1563,0.01,0.0,0.01,0.83,0.03,0.01,0.1
1564,0.02,0.0,0.02,0.77,0.06,0.01,0.12
1565,0.01,0.0,0.01,0.92,0.02,0.02,0.03
1566,0.0,0.0,0.01,0.92,0.02,0.01,0.05
1567,0.0,0.0,0.01,0.89,0.01,0.03,0.05
1568,0.01,0.0,0.01,0.93,0.02,0.02,0.02
1569,0.0,0.0,0.01,0.91,0.02,0.03,0.04
1570,0.0,0.0,0.0,0.96,0.0,0.01,0.02
1571,0.0,0.0,0.0,0.98,0.0,0.01,0.01
1572,0.0,0.0,0.0,0.96,0.01,0.01,0.03
1573,0.0,0.0,0.0,0.96,0.0,0.01,0.03
1574,0.0,0.0,0.0,0.96,0.01,0.01,0.02
1575,0.0,0.0,0.0,0.96,0.01,0.01,0.01
1576,0.0,0.0,0.0,0.95,0.01,0.01,0.02
1577,0.0,0.0,0.0,0.97,0.01,0.01,0.01
1578,0.0,0.0,0.0,0.96,0.0,0.01,0.01
1579,0.0,0.0,0.0,0.95,0.01,0.02,0.03
1580,0.0,0.0,0.0,0.98,0.0,0.0,0.01
1581,0.0,0.0,0.0,0.98,0.0,0.0,0.01
1582,0.0,0.0,0.0,0.99,0.0,0.0,0.01
1583,0.0,0.0,0.0,0.98,0.0,0.0,0.01
1584,0.0,0.0,0.0,0.97,0.0,0.01,0.01
1585,0.0,0.0,0.0,0.97,0.0,0.0,0.02
1586,0.0,0.0,0.0,0.96,0.01,0.01,0.02
1587,0.0,0.0,0.0,0.96,0.01,0.01,0.02
1588,0.0,0.0,0.0,0.97,0.0,0.01,0.02
1589,0.0,0.0,0.0,0.96,0.01,0.01,0.02
1590,0.0,0.0,0.0,0.97,0.0,0.01,0.01
1591,0.0,0.0,0.0,0.98,0.0,0.0,0.01
1592,0.0,0.0,0.0,0.96,0.0,0.01,0.02
1593,0.0,0.0,0.0,0.97,0.0,0.01,0.02
1594,0.0,0.0,0.0,0.98,0.0,0.0,0.01
1595,0.0,0.0,0.0,0.97,0.0,0.01,0.02
1596,0.0,0.0,0.0,0.95,0.01,0.0,0.04
1597,0.0,0.0,0.0,0.98,0.0,0.0,0.02
1598,0.0,0.0,0.0,0.95,0.01,0.01,0.03
1599,0.0,0.0,0.0,0.97,0.0,0.01,0.02
1600,0.0,0.0,0.0,0.96,0.0,0.01,0.02
1601,0.0,0.0,0.0,0.96,0.01,0.01,0.02
1602,0.0,0.0,0.0,0.95,0.01,0.01,0.03
1603,0.0,0.0,0.0,0.97,0.0,0.01,0.02
1604,0.01,0.0,0.0,0.91,0.01,0.01,0.06
1605,0.01,0.0,0.01,0.89,0.02,0.01,0.06
1606,0.01,0.0,0.01,0.85,0.02,0.01,0.11
1607,0.01,0.0,0.01,0.86,0.02,0.01,0.09
1608,0.0,0.0,0.01,0.82,0.01,0.0,0.16
1609,0.01,0.0,0.01,0.71,0.02,0.01,0.25
1610,0.01,0.0,0.01,0.63,0.02,0.01,0.32
1611,0.03,0.0,0.03,0.41,0.04,0.01,0.49
1612,0.01,0.0,0.02,0.57,0.02,0.01,0.37
1613,0.03,0.0,0.04,0.54,0.05,0.01,0.34
1614,0.05,0.0,0.05,0.37,0.09,0.01,0.44
1615,0.1,0.0,0.11,0.24,0.11,0.01,0.42
1616,0.11,0.0,0.13,0.08,0.08,0.02,0.58
1617,0.08,0.0,0.08,0.03,0.05,0.01,0.75
1618,0.1,0.0,0.13,0.03,0.06,0.0,0.67
1619,0.1,0.0,0.16,0.01,0.08,0.01,0.63
1620,0.07,0.0,0.18,0.01,0.07,0.01,0.65
1621,0.12,0.0,0.28,0.01,0.12,0.01,0.46
1622,0.11,0.0,0.21,0.04,0.09,0.01,0.55
1623,0.09,0.0,0.12,0.03,0.09,0.01,0.66
1624,0.06,0.0,0.12,0.08,0.06,0.01,0.67
1625,0.09,0.0,0.19,0.1,0.06,0.01,0.54
1626,0.04,0.0,0.13,0.11,0.05,0.01,0.66
1627,0.05,0.0,0.13,0.17,0.05,0.03,0.57
1628,0.05,0.0,0.08,0.28,0.05,0.02,0.53
1629,0.04,0.0,0.1,0.23,0.08,0.01,0.54
1630,0.06,0.0,0.12,0.27,0.07,0.02,0.45
1631,0.08,0.0,0.22,0.09,0.12,0.01,0.48
1632,0.11,0.0,0.17,0.18,0.12,0.03,0.39
1633,0.12,0.0,0.16,0.11,0.11,0.02,0.47
1634,0.05,0.0,0.12,0.27,0.07,0.03,0.46
1635,0.05,0.0,0.12,0.29,0.09,0.03,0.42
1636,0.04,0.0,0.09,0.34,0.07,0.02,0.44
1637,0.06,0.0,0.11,0.2,0.07,0.01,0.55
1638,0.05,0.0,0.1,0.38,0.05,0.03,0.38
1639,0.04,0.0,0.1,0.34,0.05,0.01,0.46
1640,0.06,0.0,0.15,0.17,0.1,0.02,0.5
1641,0.08,0.0,0.08,0.22,0.08,0.01,0.52
1642,0.11,0.0,0.17,0.2,0.11,0.02,0.39
1643,0.07,0.0,0.1,0.38,0.08,0.03,0.36
1644,0.07,0.0,0.13,0.21,0.12,0.02,0.46
1645,0.08,0.0,0.13,0.13,0.16,0.0,0.49
1646,0.06,0.0,0.08,0.14,0.08,0.0,0.64
1647,0.06,0.0,0.07,0.26,0.06,0.01,0.54
1648,0.04,0.0,0.11,0.22,0.06,0.01,0.56
1649,0.04,0.0,0.08,0.28,0.06,0.02,0.52
1650,0.04,0.0,0.06,0.28,0.05,0.02,0.54
1651,0.04,0.0,0.1,0.25,0.1,0.01,0.51
1652,0.04,0.0,0.05,0.28,0.05,0.01,0.57
1653,0.04,0.0,0.12,0.28,0.05,0.01,0.5
1654,0.06,0.0,0.12,0.2,0.11,0.01,0.51
1655,0.03,0.0,0.07,0.29,0.06,0.01,0.54
1656,0.04,0.0,0.03,0.3,0.05,0.0,0.57
1657,0.08,0.0,0.08,0.32,0.16,0.0,0.35
1658,0.04,0.0,0.06,0.34,0.05,0.0,0.5
1659,0.04,0.0,0.06,0.39,0.05,0.01,0.46
1660,0.07,0.0,0.08,0.23,0.08,0.01,0.53
1661,0.06,0.0,0.13,0.22,0.11,0.01,0.46
1662,0.06,0.0,0.13,0.18,0.11,0.01,0.51
1663,0.08,0.0,0.09,0.2,0.11,0.01,0.5
1664,0.05,0.0,0.08,0.33,0.06,0.01,0.48
1665,0.04,0.0,0.11,0.31,0.08,0.01,0.47
1666,0.01,0.0,0.02,0.41,0.02,0.01,0.53
1667,0.04,0.0,0.09,0.19,0.1,0.01,0.57
1668,0.04,0.0,0.06,0.28,0.05,0.0,0.56
1669,0.02,0.0,0.04,0.25,0.03,0.01,0.65
1670,0.02,0.0,0.05,0.49,0.04,0.01,0.39
1671,0.03,0.0,0.06,0.29,0.06,0.01,0.54
1672,0.05,0.0,0.08,0.31,0.09,0.01,0.46
1673,0.02,0.0,0.07,0.35,0.05,0.01,0.5
1674,0.04,0.0,0.07,0.3,0.09,0.01,0.5
1675,0.03,0.0,0.09,0.34,0.07,0.01,0.47
1676,0.04,0.0,0.13,0.33,0.07,0.01,0.43
1677,0.07,0.0,0.09,0.27,0.13,0.01,0.43
1678,0.05,0.0,0.11,0.22,0.14,0.01,0.46
1679,0.03,0.0,0.07,0.33,0.05,0.01,0.51
1680,0.04,0.0,0.08,0.3,0.09,0.01,0.48
1681,0.02,0.0,0.08,0.3,0.04,0.03,0.53
1682,0.06,0.0,0.2,0.13,0.26,0.01,0.34
1683,0.06,0.0,0.14,0.05,0.48,0.0,0.27
1684,0.05,0.0,0.15,0.05,0.38,0.0,0.37
1685,0.05,0.01,0.13,0.06,0.39,0.0,0.37
1686,0.05,0.0,0.16,0.03,0.28,0.0,0.47
1687,0.04,0.0,0.12,0.06,0.38,0.0,0.4
1688,0.05,0.0,0.15,0.09,0.24,0.01,0.46
1689,0.08,0.0,0.15,0.12,0.3,0.01,0.33
1690,0.05,0.0,0.14,0.16,0.18,0.02,0.46
1691,0.05,0.0,0.09,0.13,0.2,0.01,0.51
1692,0.08,0.0,0.14,0.09,0.24,0.01,0.43
1693,0.09,0.0,0.08,0.18,0.22,0.01,0.42
1694,0.03,0.0,0.1,0.08,0.23,0.01,0.56
1695,0.04,0.0,0.09,0.1,0.23,0.01,0.53
1696,0.06,0.01,0.16,0.12,0.34,0.01,0.31
1697,0.03,0.0,0.17,0.04,0.2,0.01,0.56
1698,0.07,0.0,0.1,0.15,0.13,0.02,0.53
1699,0.04,0.0,0.12,0.07,0.15,0.01,0.61
1700,0.03,0.0,0.12,0.02,0.13,0.01,0.69
1701,0.02,0.0,0.09,0.03,0.07,0.0,0.78
1702,0.03,0.0,0.11,0.02,0.15,0.0,0.68
1703,0.03,0.0,0.08,0.03,0.08,0.0,0.78
1704,0.07,0.0,0.11,0.01,0.16,0.0,0.64
1705,0.05,0.0,0.04,0.01,0.13,0.0,0.77
1706,0.04,0.0,0.08,0.01,0.09,0.0,0.78
1707,0.04,0.0,0.07,0.01,0.1,0.0,0.78
1708,0.04,0.0,0.07,0.01,0.12,0.0,0.76
1709,0.06,0.0,0.07,0.01,0.13,0.0,0.73
1710,0.11,0.0,0.08,0.01,0.18,0.0,0.61
1711,0.05,0.0,0.06,0.01,0.14,0.0,0.73
1712,0.04,0.0,0.04,0.01,0.06,0.0,0.85
1713,0.05,0.0,0.04,0.03,0.08,0.0,0.8
1714,0.03,0.0,0.03,0.02,0.07,0.0,0.85
1715,0.06,0.0,0.1,0.0,0.21,0.0,0.62
1716,0.05,0.0,0.1,0.0,0.16,0.0,0.69
1717,0.04,0.0,0.07,0.0,0.15,0.0,0.74
1718,0.06,0.0,0.16,0.0,0.22,0.0,0.55
1719,0.07,0.0,0.09,0.01,0.17,0.0,0.67
1720,0.09,0.01,0.1,0.01,0.23,0.0,0.57
1721,0.06,0.0,0.09,0.01,0.21,0.0,0.63
1722,0.09,0.0,0.05,0.01,0.24,0.0,0.6
1723,0.07,0.0,0.1,0.01,0.18,0.0,0.64
1724,0.07,0.01,0.08,0.01,0.12,0.0,0.73
1725,0.06,0.0,0.06,0.01,0.15,0.0,0.71
1726,0.07,0.0,0.11,0.02,0.14,0.0,0.66
1727,0.11,0.01,0.06,0.01,0.28,0.0,0.52
1728,0.06,0.0,0.03,0.01,0.13,0.0,0.77
1729,0.03,0.0,0.04,0.01,0.08,0.0,0.84
1730,0.05,0.0,0.06,0.02,0.14,0.0,0.73
1731,0.04,0.0,0.05,0.01,0.14,0.0,0.76
1732,0.04,0.0,0.04,0.01,0.09,0.0,0.81
1733,0.13,0.01,0.05,0.01,0.24,0.0,0.56
1734,0.04,0.0,0.05,0.01,0.1,0.0,0.8
1735,0.04,0.0,0.04,0.01,0.08,0.0,0.84
1736,0.06,0.0,0.05,0.02,0.12,0.0,0.75
1737,0.04,0.0,0.03,0.01,0.13,0.0,0.79
1738,0.04,0.0,0.05,0.01,0.1,0.0,0.8
1739,0.05,0.0,0.07,0.01,0.15,0.0,0.72
1740,0.04,0.0,0.04,0.01,0.11,0.0,0.8
1741,0.07,0.01,0.07,0.02,0.15,0.0,0.69
1742,0.03,0.0,0.05,0.01,0.11,0.0,0.79
1743,0.05,0.0,0.05,0.01,0.09,0.0,0.8
1744,0.04,0.0,0.06,0.02,0.11,0.0,0.77
1745,0.05,0.0,0.1,0.01,0.18,0.0,0.66
1746,0.04,0.0,0.08,0.01,0.1,0.0,0.77
1747,0.06,0.0,0.09,0.01,0.1,0.0,0.73
1748,0.05,0.0,0.12,0.0,0.13,0.0,0.69
1749,0.04,0.0,0.11,0.01,0.1,0.0,0.74
1750,0.04,0.0,0.07,0.01,0.12,0.0,0.75
1751,0.03,0.0,0.05,0.01,0.08,0.0,0.83
1752,0.06,0.0,0.05,0.01,0.09,0.0,0.79
1753,0.07,0.0,0.12,0.01,0.14,0.0,0.65
1754,0.05,0.0,0.1,0.01,0.14,0.0,0.7
1755,0.04,0.0,0.08,0.01,0.09,0.0,0.78
1756,0.06,0.0,0.06,0.01,0.11,0.0,0.76
1757,0.02,0.0,0.05,0.01,0.05,0.0,0.87
1758,0.04,0.0,0.06,0.01,0.09,0.0,0.8
1759,0.05,0.0,0.06,0.01,0.12,0.0,0.76
1760,0.05,0.0,0.06,0.02,0.1,0.0,0.77
1761,0.06,0.0,0.1,0.02,0.11,0.0,0.71
1762,0.06,0.0,0.07,0.01,0.14,0.0,0.72
1763,0.05,0.0,0.13,0.01,0.16,0.0,0.65
1764,0.03,0.0,0.09,0.01,0.1,0.0,0.77
1765,0.03,0.0,0.05,0.0,0.09,0.0,0.82
1766,0.05,0.0,0.07,0.01,0.1,0.0,0.78
1767,0.08,0.0,0.13,0.01,0.14,0.0,0.62
1768,0.05,0.0,0.12,0.01,0.13,0.0,0.68
1769,0.06,0.0,0.18,0.0,0.15,0.0,0.6
1770,0.06,0.01,0.13,0.02,0.15,0.0,0.63
1771,0.04,0.0,0.08,0.02,0.09,0.0,0.77
1772,0.04,0.0,0.14,0.01,0.15,0.0,0.66
1773,0.04,0.0,0.07,0.02,0.1,0.0,0.77
1774,0.04,0.0,0.06,0.02,0.08,0.0,0.8
1775,0.02,0.0,0.07,0.02,0.09,0.0,0.8
1776,0.07,0.0,0.07,0.01,0.14,0.0,0.7
1777,0.05,0.0,0.11,0.01,0.15,0.0,0.67
1778,0.02,0.0,0.06,0.03,0.09,0.0,0.79
1779,0.04,0.0,0.08,0.01,0.1,0.0,0.76
1780,0.04,0.0,0.07,0.01,0.08,0.0,0.81
1781,0.02,0.0,0.11,0.01,0.11,0.0,0.74
1782,0.03,0.0,0.09,0.01,0.1,0.0,0.77
1783,0.03,0.0,0.08,0.01,0.1,0.0,0.78
1784,0.06,0.0,0.08,0.01,0.17,0.0,0.68
1785,0.08,0.0,0.13,0.01,0.17,0.0,0.62
1786,0.06,0.0,0.09,0.01,0.11,0.0,0.74
1787,0.07,0.0,0.1,0.02,0.2,0.0,0.61
1788,0.04,0.0,0.08,0.01,0.16,0.0,0.71
1789,0.03,0.0,0.08,0.02,0.08,0.0,0.79
1790,0.04,0.0,0.08,0.01,0.13,0.0,0.74
1791,0.06,0.0,0.07,0.01,0.15,0.0,0.7
1792,0.05,0.0,0.1,0.01,0.2,0.0,0.64
1793,0.07,0.0,0.14,0.01,0.25,0.0,0.53
1794,0.06,0.0,0.1,0.01,0.17,0.0,0.66
1795,0.06,0.0,0.11,0.01,0.14,0.0,0.67
1796,0.06,0.0,0.13,0.02,0.19,0.0,0.59
1797,0.05,0.0,0.16,0.01,0.18,0.0,0.61
1798,0.05,0.0,0.11,0.01,0.18,0.0,0.65
1799,0.05,0.0,0.17,0.01,0.28,0.0,0.49
1800,0.08,0.0,0.07,0.01,0.11,0.0,0.72
1801,0.05,0.0,0.19,0.02,0.14,0.0,0.59
1802,0.04,0.0,0.09,0.01,0.14,0.0,0.71
1803,0.07,0.0,0.15,0.02,0.14,0.0,0.62
1804,0.05,0.0,0.14,0.01,0.18,0.0,0.62
1805,0.06,0.0,0.1,0.01,0.21,0.0,0.61
1806,0.08,0.0,0.1,0.01,0.17,0.0,0.64
1807,0.08,0.0,0.19,0.01,0.28,0.0,0.44
1808,0.1,0.0,0.17,0.01,0.24,0.0,0.47
1809,0.1,0.0,0.1,0.01,0.2,0.0,0.58
1810,0.07,0.0,0.16,0.01,0.24,0.0,0.52
1811,0.08,0.0,0.12,0.01,0.24,0.0,0.55
1812,0.06,0.0,0.11,0.01,0.18,0.0,0.63
1813,0.05,0.0,0.1,0.01,0.13,0.0,0.7
1814,0.04,0.0,0.11,0.02,0.16,0.0,0.66
1815,0.05,0.0,0.18,0.06,0.14,0.0,0.56
1816,0.06,0.0,0.18,0.02,0.18,0.0,0.55
1817,0.03,0.0,0.09,0.03,0.08,0.0,0.76
1818,0.02,0.0,0.09,0.04,0.09,0.0,0.76
1819,0.03,0.0,0.09,0.09,0.08,0.0,0.7
1820,0.03,0.0,0.08,0.08,0.11,0.0,0.7
1821,0.03,0.0,0.1,0.09,0.15,0.0,0.62
1822,0.03,0.0,0.11,0.04,0.11,0.0,0.71
1823,0.03,0.0,0.12,0.04,0.12,0.0,0.7
1824,0.03,0.0,0.08,0.07,0.11,0.0,0.72
1825,0.06,0.0,0.11,0.02,0.14,0.0,0.66
1826,0.03,0.0,0.08,0.08,0.06,0.0,0.76
1827,0.03,0.0,0.13,0.1,0.09,0.0,0.65
1828,0.06,0.0,0.06,0.05,0.18,0.0,0.65
1829,0.04,0.0,0.08,0.06,0.08,0.0,0.74
1830,0.07,0.0,0.11,0.04,0.16,0.0,0.62
1831,0.06,0.0,0.11,0.05,0.11,0.0,0.67
1832,0.04,0.0,0.06,0.04,0.06,0.0,0.8
