,angry,disgust,fear,happy,sad,surprise,neutral,frame
4667,0.0,0.0,0.01,0.28,0.01,0.0,0.7,46670
4668,0.0,0.0,0.02,0.1,0.02,0.0,0.86,46680
4669,0.0,0.0,0.01,0.21,0.01,0.0,0.76,46690
4670,0.0,0.0,0.02,0.08,0.02,0.0,0.88,46700
4671,0.0,0.0,0.01,0.04,0.01,0.0,0.93,46710
4672,0.0,0.0,0.01,0.06,0.01,0.0,0.92,46720
4673,0.0,0.0,0.02,0.03,0.01,0.0,0.94,46730
4674,0.0,0.0,0.02,0.02,0.01,0.0,0.95,46740
4675,0.0,0.0,0.01,0.05,0.01,0.0,0.93,46750
4676,0.0,0.0,0.02,0.01,0.02,0.0,0.94,46760
4677,0.01,0.0,0.02,0.02,0.02,0.0,0.93,46770
4678,0.0,0.0,0.02,0.02,0.03,0.0,0.93,46780
4679,0.0,0.0,0.02,0.01,0.02,0.0,0.95,46790
4680,0.0,0.0,0.01,0.02,0.01,0.0,0.95,46800
4681,0.0,0.0,0.01,0.01,0.01,0.0,0.96,46810
4682,0.0,0.0,0.01,0.01,0.02,0.0,0.96,46820
4683,0.0,0.0,0.04,0.01,0.03,0.0,0.93,46830
4684,0.0,0.0,0.02,0.01,0.02,0.0,0.95,46840
4685,0.01,0.0,0.03,0.01,0.03,0.0,0.93,46850
4686,0.0,0.0,0.02,0.0,0.02,0.0,0.96,46860
4687,0.0,0.0,0.02,0.0,0.02,0.0,0.95,46870
4688,0.0,0.0,0.04,0.0,0.04,0.0,0.92,46880
4689,0.0,0.0,0.03,0.0,0.01,0.0,0.95,46890
4690,0.0,0.0,0.03,0.0,0.02,0.0,0.95,46900
4691,0.0,0.0,0.02,0.0,0.04,0.0,0.93,46910
4692,0.01,0.0,0.03,0.0,0.03,0.0,0.93,46920
4693,0.01,0.0,0.04,0.0,0.03,0.0,0.92,46930
4694,0.0,0.0,0.04,0.0,0.02,0.0,0.93,46940
4695,0.0,0.0,0.03,0.0,0.03,0.0,0.94,46950
4696,0.0,0.0,0.02,0.0,0.02,0.0,0.96,46960
4697,0.01,0.0,0.04,0.0,0.03,0.0,0.91,46970
4698,0.01,0.0,0.03,0.0,0.03,0.0,0.93,46980
4699,0.01,0.0,0.03,0.01,0.02,0.0,0.93,46990
4700,0.01,0.0,0.06,0.02,0.02,0.02,0.87,47000
4701,0.0,0.0,0.01,0.0,0.01,0.0,0.97,47010
4702,0.0,0.0,0.04,0.0,0.03,0.0,0.92,47020
4703,0.0,0.0,0.02,0.0,0.01,0.0,0.97,47030
4704,0.0,0.0,0.02,0.0,0.02,0.0,0.95,47040
4705,0.0,0.0,0.01,0.0,0.01,0.0,0.97,47050
4706,0.0,0.0,0.02,0.0,0.03,0.0,0.95,47060
4707,0.0,0.0,0.01,0.0,0.02,0.0,0.97,47070
4708,0.0,0.0,0.02,0.0,0.02,0.0,0.94,47080
4709,0.0,0.0,0.02,0.0,0.03,0.0,0.95,47090
4710,0.0,0.0,0.01,0.01,0.01,0.0,0.96,47100
4711,0.0,0.0,0.01,0.0,0.01,0.0,0.98,47110
4712,0.0,0.0,0.01,0.0,0.02,0.0,0.96,47120
4713,0.0,0.0,0.01,0.0,0.01,0.0,0.97,47130
4714,0.0,0.0,0.01,0.0,0.02,0.0,0.97,47140
4715,0.0,0.0,0.01,0.0,0.01,0.0,0.97,47150
4716,0.0,0.0,0.01,0.0,0.01,0.0,0.97,47160
4717,0.0,0.0,0.01,0.0,0.03,0.0,0.96,47170
4718,0.0,0.0,0.02,0.0,0.03,0.0,0.94,47180
4719,0.0,0.0,0.04,0.0,0.04,0.0,0.92,47190
4720,0.0,0.0,0.02,0.0,0.03,0.0,0.94,47200
4721,0.0,0.0,0.02,0.0,0.04,0.0,0.93,47210
4722,0.0,0.0,0.03,0.0,0.03,0.0,0.94,47220
4723,0.0,0.0,0.04,0.0,0.04,0.0,0.91,47230
4724,0.0,0.0,0.01,0.0,0.02,0.0,0.96,47240
4725,0.0,0.0,0.03,0.0,0.04,0.0,0.91,47250
4726,0.0,0.0,0.03,0.0,0.04,0.0,0.92,47260
4727,0.0,0.0,0.03,0.0,0.03,0.0,0.93,47270
4728,0.0,0.0,0.06,0.0,0.04,0.0,0.9,47280
4729,0.0,0.0,0.02,0.0,0.03,0.0,0.94,47290
4730,0.0,0.0,0.04,0.0,0.04,0.0,0.92,47300
4731,0.01,0.0,0.04,0.0,0.06,0.0,0.89,47310
4732,0.0,0.0,0.05,0.0,0.05,0.0,0.89,47320
4733,0.01,0.0,0.04,0.0,0.04,0.0,0.91,47330
4734,0.01,0.0,0.05,0.0,0.05,0.0,0.9,47340
4735,0.01,0.0,0.08,0.0,0.05,0.0,0.86,47350
4736,0.0,0.0,0.04,0.0,0.04,0.0,0.91,47360
4737,0.0,0.0,0.05,0.0,0.05,0.0,0.89,47370
4738,0.01,0.0,0.05,0.0,0.04,0.0,0.9,47380
4739,0.01,0.0,0.04,0.0,0.06,0.0,0.89,47390
4740,0.01,0.0,0.06,0.0,0.06,0.01,0.86,47400
4741,0.01,0.0,0.1,0.0,0.06,0.01,0.82,47410
4742,0.01,0.0,0.07,0.0,0.08,0.0,0.84,47420
4743,0.0,0.0,0.07,0.0,0.05,0.01,0.87,47430
4744,0.0,0.0,0.07,0.0,0.06,0.0,0.87,47440
4745,0.01,0.0,0.04,0.0,0.03,0.0,0.92,47450
4746,0.01,0.0,0.09,0.0,0.07,0.0,0.82,47460
4747,0.01,0.0,0.04,0.0,0.05,0.01,0.9,47470
4748,0.0,0.0,0.03,0.0,0.04,0.0,0.92,47480
4749,0.01,0.0,0.06,0.0,0.03,0.0,0.9,47490
4750,0.0,0.0,0.03,0.01,0.02,0.0,0.93,47500
4751,0.0,0.0,0.02,0.0,0.02,0.0,0.95,47510
4752,0.0,0.0,0.02,0.0,0.03,0.0,0.94,47520
4753,0.0,0.0,0.01,0.0,0.03,0.0,0.96,47530
4754,0.0,0.0,0.01,0.0,0.02,0.0,0.96,47540
4755,0.01,0.0,0.02,0.0,0.06,0.0,0.9,47550
4756,0.01,0.0,0.02,0.0,0.04,0.0,0.92,47560
4757,0.0,0.0,0.02,0.0,0.03,0.0,0.95,47570
4758,0.0,0.0,0.02,0.0,0.04,0.0,0.94,47580
4759,0.0,0.0,0.02,0.0,0.02,0.0,0.95,47590
4760,0.01,0.0,0.05,0.0,0.07,0.0,0.88,47600
4761,0.0,0.0,0.02,0.0,0.02,0.0,0.95,47610
4762,0.01,0.0,0.03,0.0,0.04,0.0,0.92,47620
4763,0.01,0.0,0.03,0.0,0.04,0.0,0.91,47630
4764,0.01,0.0,0.04,0.0,0.04,0.0,0.9,47640
4765,0.01,0.0,0.09,0.0,0.07,0.0,0.82,47650
4766,0.01,0.0,0.05,0.0,0.04,0.0,0.9,47660
4767,0.01,0.0,0.05,0.0,0.07,0.0,0.87,47670
4768,0.01,0.0,0.03,0.0,0.04,0.0,0.91,47680
4769,0.01,0.0,0.05,0.0,0.05,0.0,0.89,47690
4770,0.01,0.0,0.04,0.0,0.04,0.0,0.91,47700
4771,0.01,0.0,0.09,0.0,0.05,0.01,0.84,47710
4772,0.01,0.0,0.05,0.0,0.05,0.01,0.88,47720
4773,0.01,0.0,0.06,0.0,0.04,0.0,0.88,47730
4774,0.01,0.0,0.03,0.0,0.03,0.0,0.93,47740
4775,0.01,0.0,0.05,0.0,0.08,0.0,0.85,47750
4776,0.01,0.0,0.03,0.0,0.04,0.0,0.92,47760
4777,0.01,0.0,0.06,0.0,0.05,0.0,0.88,47770
4778,0.01,0.0,0.03,0.0,0.05,0.0,0.91,47780
4779,0.01,0.0,0.05,0.0,0.04,0.0,0.9,47790
4780,0.02,0.0,0.14,0.0,0.11,0.0,0.74,47800
4781,0.01,0.0,0.03,0.0,0.04,0.0,0.92,47810
4782,0.0,0.0,0.06,0.0,0.05,0.0,0.88,47820
4783,0.01,0.0,0.04,0.0,0.05,0.0,0.9,47830
4784,0.01,0.0,0.07,0.0,0.05,0.0,0.87,47840
4785,0.01,0.0,0.05,0.0,0.1,0.0,0.84,47850
4786,0.01,0.0,0.07,0.0,0.1,0.0,0.82,47860
4787,0.01,0.0,0.07,0.0,0.06,0.01,0.85,47870
4788,0.01,0.0,0.08,0.0,0.11,0.0,0.8,47880
4789,0.01,0.0,0.07,0.0,0.07,0.01,0.85,47890
4790,0.01,0.0,0.05,0.0,0.08,0.0,0.85,47900
4791,0.01,0.0,0.08,0.0,0.1,0.0,0.81,47910
4792,0.01,0.0,0.04,0.0,0.06,0.0,0.89,47920
4793,0.01,0.0,0.07,0.0,0.07,0.0,0.85,47930
4794,0.01,0.0,0.11,0.0,0.07,0.01,0.8,47940
4795,0.01,0.0,0.05,0.0,0.08,0.0,0.86,47950
4796,0.0,0.0,0.03,0.0,0.03,0.0,0.93,47960
4797,0.01,0.0,0.06,0.0,0.06,0.0,0.87,47970
4798,0.0,0.0,0.03,0.0,0.04,0.0,0.92,47980
4799,0.01,0.0,0.05,0.0,0.06,0.0,0.88,47990
4800,0.01,0.0,0.05,0.0,0.06,0.0,0.88,48000
4801,0.0,0.0,0.04,0.0,0.04,0.0,0.91,48010
4802,0.01,0.0,0.05,0.0,0.07,0.0,0.88,48020
4803,0.01,0.0,0.07,0.0,0.06,0.0,0.86,48030
4804,0.01,0.0,0.05,0.0,0.07,0.0,0.87,48040
4805,0.01,0.0,0.05,0.0,0.06,0.0,0.88,48050
4806,0.01,0.0,0.04,0.0,0.05,0.0,0.9,48060
4807,0.01,0.0,0.04,0.0,0.05,0.0,0.9,48070
4808,0.01,0.0,0.06,0.0,0.07,0.0,0.86,48080
4809,0.0,0.0,0.04,0.0,0.07,0.0,0.89,48090
4810,0.01,0.0,0.04,0.0,0.04,0.0,0.91,48100
4811,0.0,0.0,0.04,0.0,0.06,0.0,0.89,48110
4812,0.01,0.0,0.09,0.0,0.07,0.01,0.81,48120
4813,0.01,0.0,0.07,0.0,0.05,0.0,0.87,48130
4814,0.01,0.0,0.07,0.0,0.07,0.0,0.85,48140
4815,0.01,0.0,0.04,0.0,0.04,0.0,0.91,48150
4816,0.01,0.0,0.11,0.0,0.07,0.0,0.8,48160
4817,0.01,0.0,0.03,0.0,0.03,0.0,0.93,48170
4818,0.01,0.0,0.05,0.0,0.08,0.0,0.86,48180
4819,0.01,0.0,0.09,0.0,0.07,0.0,0.82,48190
4820,0.01,0.0,0.07,0.0,0.06,0.01,0.85,48200
4821,0.01,0.0,0.11,0.0,0.07,0.0,0.8,48210
4822,0.01,0.0,0.09,0.0,0.05,0.01,0.84,48220
4823,0.01,0.0,0.06,0.0,0.08,0.0,0.84,48230
4824,0.01,0.0,0.07,0.0,0.05,0.01,0.87,48240
4825,0.01,0.0,0.09,0.0,0.09,0.01,0.8,48250
4826,0.01,0.0,0.07,0.0,0.07,0.01,0.84,48260
4827,0.0,0.0,0.05,0.0,0.04,0.0,0.9,48270
4828,0.0,0.0,0.06,0.0,0.07,0.0,0.86,48280
4829,0.0,0.0,0.06,0.0,0.04,0.01,0.89,48290
4830,0.01,0.0,0.17,0.0,0.11,0.01,0.7,48300
4831,0.01,0.0,0.06,0.0,0.07,0.0,0.87,48310
4832,0.01,0.0,0.07,0.0,0.08,0.01,0.83,48320
4833,0.01,0.0,0.06,0.0,0.06,0.01,0.86,48330
4834,0.01,0.0,0.07,0.0,0.08,0.01,0.83,48340
4835,0.01,0.0,0.06,0.0,0.06,0.0,0.87,48350
4836,0.02,0.0,0.12,0.0,0.12,0.01,0.74,48360
4837,0.01,0.0,0.06,0.0,0.08,0.01,0.84,48370
4838,0.01,0.0,0.09,0.0,0.09,0.01,0.81,48380
4839,0.01,0.0,0.11,0.0,0.08,0.01,0.79,48390
4840,0.01,0.0,0.08,0.0,0.04,0.01,0.86,48400
4841,0.01,0.0,0.08,0.0,0.12,0.01,0.79,48410
4842,0.01,0.0,0.12,0.0,0.12,0.01,0.75,48420
4843,0.01,0.0,0.06,0.0,0.08,0.01,0.84,48430
4844,0.01,0.0,0.05,0.0,0.05,0.0,0.88,48440
4845,0.01,0.0,0.07,0.0,0.07,0.01,0.84,48450
4846,0.01,0.0,0.07,0.0,0.08,0.01,0.84,48460
4847,0.01,0.0,0.06,0.0,0.06,0.0,0.86,48470
4848,0.01,0.0,0.05,0.0,0.06,0.0,0.88,48480
4849,0.01,0.0,0.06,0.0,0.09,0.0,0.83,48490
4850,0.0,0.0,0.01,0.0,0.01,0.0,0.97,48500
4851,0.01,0.0,0.05,0.0,0.04,0.01,0.89,48510
4852,0.0,0.0,0.06,0.0,0.08,0.0,0.86,48520
4853,0.01,0.0,0.09,0.0,0.14,0.01,0.76,48530
4854,0.0,0.0,0.06,0.0,0.04,0.01,0.89,48540
4855,0.0,0.0,0.05,0.0,0.06,0.0,0.89,48550
4856,0.01,0.0,0.09,0.0,0.1,0.01,0.8,48560
4857,0.01,0.0,0.06,0.0,0.05,0.0,0.88,48570
4858,0.01,0.0,0.05,0.0,0.06,0.0,0.88,48580
4859,0.01,0.0,0.11,0.0,0.07,0.01,0.8,48590
4860,0.01,0.0,0.08,0.0,0.1,0.01,0.81,48600
4861,0.01,0.0,0.09,0.0,0.08,0.0,0.82,48610
4862,0.01,0.0,0.04,0.0,0.08,0.0,0.87,48620
4863,0.0,0.0,0.05,0.0,0.07,0.0,0.87,48630
4864,0.01,0.0,0.1,0.0,0.09,0.0,0.81,48640
4865,0.01,0.0,0.07,0.0,0.08,0.0,0.84,48650
4866,0.01,0.0,0.07,0.0,0.06,0.0,0.87,48660
4867,0.01,0.0,0.1,0.0,0.06,0.0,0.83,48670
4868,0.01,0.0,0.07,0.0,0.07,0.0,0.85,48680
4869,0.01,0.0,0.1,0.0,0.11,0.01,0.78,48690
4870,0.01,0.0,0.11,0.0,0.09,0.0,0.79,48700
4871,0.01,0.0,0.05,0.0,0.05,0.0,0.88,48710
4872,0.01,0.0,0.12,0.0,0.09,0.01,0.77,48720
4873,0.01,0.0,0.11,0.0,0.07,0.0,0.81,48730
4874,0.01,0.0,0.11,0.0,0.11,0.01,0.76,48740
4875,0.01,0.0,0.11,0.0,0.1,0.01,0.77,48750
4876,0.01,0.0,0.09,0.0,0.09,0.01,0.8,48760
4877,0.01,0.0,0.13,0.0,0.09,0.01,0.75,48770
4878,0.01,0.0,0.05,0.0,0.09,0.0,0.85,48780
4879,0.01,0.0,0.14,0.0,0.1,0.01,0.74,48790
4880,0.01,0.0,0.09,0.0,0.08,0.0,0.83,48800
4881,0.01,0.0,0.13,0.0,0.08,0.01,0.77,48810
4882,0.01,0.0,0.09,0.0,0.1,0.01,0.79,48820
4883,0.01,0.0,0.08,0.0,0.1,0.01,0.81,48830
4884,0.01,0.0,0.07,0.0,0.08,0.0,0.83,48840
4885,0.01,0.0,0.11,0.0,0.09,0.01,0.79,48850
4886,0.0,0.0,0.07,0.0,0.05,0.01,0.87,48860
4887,0.01,0.0,0.08,0.0,0.09,0.01,0.81,48870
4888,0.01,0.0,0.09,0.0,0.08,0.01,0.82,48880
4889,0.01,0.0,0.09,0.0,0.07,0.01,0.83,48890
4890,0.01,0.0,0.14,0.0,0.13,0.01,0.72,48900
4891,0.0,0.0,0.09,0.0,0.07,0.01,0.82,48910
4892,0.01,0.0,0.1,0.0,0.09,0.0,0.8,48920
4893,0.0,0.0,0.06,0.0,0.05,0.0,0.88,48930
4894,0.01,0.0,0.08,0.0,0.06,0.0,0.85,48940
4895,0.01,0.0,0.06,0.0,0.05,0.01,0.87,48950
4896,0.01,0.0,0.08,0.0,0.12,0.0,0.78,48960
4897,0.01,0.0,0.11,0.0,0.11,0.01,0.75,48970
4898,0.01,0.0,0.11,0.0,0.07,0.01,0.8,48980
4899,0.01,0.0,0.12,0.0,0.07,0.01,0.79,48990
4900,0.01,0.0,0.09,0.0,0.07,0.01,0.82,49000
4901,0.01,0.0,0.15,0.0,0.09,0.0,0.75,49010
4902,0.01,0.0,0.06,0.0,0.05,0.01,0.87,49020
4903,0.01,0.0,0.1,0.0,0.08,0.01,0.8,49030
4904,0.01,0.0,0.1,0.0,0.08,0.01,0.81,49040
4905,0.01,0.0,0.11,0.0,0.1,0.01,0.77,49050
4906,0.01,0.0,0.1,0.0,0.08,0.01,0.8,49060
4907,0.01,0.0,0.11,0.0,0.08,0.01,0.8,49070
4908,0.01,0.0,0.1,0.0,0.07,0.01,0.82,49080
4909,0.02,0.0,0.14,0.0,0.11,0.01,0.72,49090
4910,0.01,0.0,0.11,0.0,0.07,0.0,0.81,49100
4911,0.02,0.0,0.05,0.01,0.07,0.01,0.84,49110
4912,0.06,0.0,0.11,0.01,0.22,0.0,0.61,49120
4913,0.04,0.0,0.09,0.0,0.2,0.01,0.66,49130
4914,0.01,0.0,0.09,0.0,0.08,0.01,0.8,49140
4915,0.01,0.0,0.08,0.0,0.1,0.01,0.8,49150
4916,0.01,0.0,0.06,0.0,0.12,0.0,0.8,49160
4917,0.01,0.0,0.06,0.0,0.07,0.01,0.85,49170
4918,0.02,0.0,0.09,0.0,0.14,0.01,0.73,49180
4919,0.01,0.0,0.1,0.0,0.13,0.0,0.75,49190
4920,0.01,0.0,0.09,0.0,0.12,0.0,0.78,49200
4921,0.01,0.0,0.05,0.0,0.09,0.0,0.85,49210
4922,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49220
4923,0.0,0.0,0.01,0.0,0.01,0.0,0.97,49230
4924,0.0,0.0,0.01,0.01,0.02,0.0,0.96,49240
4925,0.01,0.0,0.02,0.0,0.03,0.0,0.94,49250
4926,0.0,0.0,0.01,0.0,0.01,0.0,0.98,49260
4927,0.0,0.0,0.01,0.0,0.01,0.0,0.97,49270
4928,0.0,0.0,0.02,0.0,0.02,0.0,0.96,49280
4929,0.0,0.0,0.01,0.0,0.01,0.0,0.96,49290
4930,0.0,0.0,0.02,0.0,0.02,0.0,0.96,49300
4931,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49310
4932,0.0,0.0,0.01,0.0,0.01,0.0,0.98,49320
4933,0.0,0.0,0.01,0.0,0.01,0.0,0.97,49330
4934,0.0,0.0,0.01,0.0,0.01,0.0,0.97,49340
4935,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49350
4936,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49360
4937,0.0,0.0,0.01,0.0,0.04,0.0,0.95,49370
4938,0.01,0.0,0.01,0.0,0.02,0.0,0.95,49380
4939,0.0,0.0,0.01,0.0,0.03,0.0,0.94,49390
4940,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49400
4941,0.0,0.0,0.02,0.0,0.02,0.0,0.96,49410
4942,0.0,0.0,0.03,0.0,0.02,0.0,0.94,49420
4943,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49430
4944,0.0,0.0,0.03,0.0,0.03,0.0,0.93,49440
4945,0.0,0.0,0.05,0.0,0.04,0.0,0.91,49450
4946,0.0,0.0,0.03,0.0,0.03,0.0,0.94,49460
4947,0.0,0.0,0.03,0.0,0.03,0.0,0.94,49470
4948,0.01,0.0,0.04,0.0,0.04,0.0,0.91,49480
4949,0.0,0.0,0.03,0.0,0.03,0.0,0.93,49490
4950,0.0,0.0,0.01,0.0,0.03,0.0,0.95,49500
4951,0.0,0.0,0.05,0.0,0.04,0.0,0.9,49510
4952,0.0,0.0,0.02,0.0,0.02,0.0,0.95,49520
4953,0.01,0.0,0.04,0.0,0.05,0.01,0.89,49530
4954,0.0,0.0,0.02,0.0,0.03,0.0,0.95,49540
4955,0.0,0.0,0.03,0.0,0.04,0.0,0.93,49550
4956,0.0,0.0,0.03,0.0,0.03,0.0,0.93,49560
4957,0.0,0.0,0.03,0.0,0.03,0.0,0.93,49570
4958,0.01,0.0,0.05,0.0,0.06,0.0,0.89,49580
4959,0.0,0.0,0.03,0.0,0.03,0.0,0.94,49590
4960,0.01,0.0,0.04,0.0,0.05,0.0,0.9,49600
4961,0.0,0.0,0.04,0.0,0.03,0.0,0.92,49610
4962,0.0,0.0,0.04,0.0,0.05,0.0,0.9,49620
4963,0.0,0.0,0.04,0.0,0.03,0.0,0.93,49630
4964,0.0,0.0,0.04,0.0,0.05,0.0,0.9,49640
4965,0.01,0.0,0.05,0.0,0.06,0.0,0.89,49650
4966,0.0,0.0,0.03,0.0,0.02,0.0,0.94,49660
4967,0.0,0.0,0.05,0.0,0.06,0.0,0.88,49670
4968,0.01,0.0,0.05,0.0,0.05,0.0,0.89,49680
4969,0.0,0.0,0.04,0.0,0.05,0.0,0.9,49690
4970,0.0,0.0,0.04,0.0,0.06,0.0,0.89,49700
4971,0.0,0.0,0.05,0.0,0.06,0.0,0.88,49710
4972,0.01,0.0,0.06,0.0,0.07,0.0,0.86,49720
4973,0.01,0.0,0.04,0.0,0.04,0.0,0.91,49730
4974,0.01,0.0,0.07,0.0,0.08,0.01,0.84,49740
4975,0.01,0.0,0.07,0.0,0.08,0.0,0.85,49750
4976,0.0,0.0,0.08,0.0,0.08,0.0,0.84,49760
4977,0.0,0.0,0.04,0.0,0.04,0.0,0.92,49770
4978,0.0,0.0,0.07,0.0,0.06,0.0,0.86,49780
4979,0.0,0.0,0.05,0.0,0.04,0.0,0.9,49790
4980,0.0,0.0,0.04,0.01,0.01,0.0,0.94,49800
4981,0.0,0.0,0.05,0.0,0.03,0.0,0.91,49810
4982,0.0,0.0,0.01,0.16,0.01,0.0,0.82,49820
4983,0.0,0.0,0.01,0.23,0.01,0.0,0.74,49830
4984,0.0,0.0,0.01,0.54,0.01,0.0,0.44,49840
4985,0.0,0.0,0.01,0.44,0.02,0.0,0.52,49850
4986,0.01,0.0,0.02,0.4,0.02,0.0,0.56,49860
4987,0.01,0.0,0.01,0.46,0.02,0.0,0.5,49870
4988,0.0,0.0,0.01,0.39,0.02,0.0,0.58,49880
4989,0.0,0.0,0.02,0.31,0.03,0.0,0.64,49890
4990,0.0,0.0,0.02,0.32,0.01,0.0,0.64,49900
4991,0.0,0.0,0.01,0.55,0.01,0.0,0.43,49910
4992,0.0,0.0,0.01,0.29,0.01,0.0,0.68,49920
4993,0.0,0.0,0.01,0.44,0.01,0.0,0.54,49930
4994,0.01,0.0,0.03,0.25,0.02,0.0,0.69,49940
4995,0.0,0.0,0.01,0.02,0.01,0.0,0.95,49950
4996,0.0,0.0,0.01,0.07,0.01,0.0,0.9,49960
4997,0.0,0.0,0.02,0.02,0.02,0.0,0.93,49970
4998,0.0,0.0,0.02,0.02,0.02,0.0,0.94,49980
4999,0.0,0.0,0.03,0.0,0.02,0.0,0.94,49990
5000,0.0,0.0,0.01,0.01,0.01,0.0,0.96,50000
5001,0.0,0.0,0.04,0.01,0.02,0.0,0.93,50010
5002,0.0,0.0,0.02,0.01,0.01,0.0,0.95,50020
5003,0.0,0.0,0.02,0.01,0.02,0.0,0.94,50030
5004,0.0,0.0,0.02,0.01,0.02,0.0,0.94,50040
5005,0.0,0.0,0.01,0.02,0.01,0.0,0.96,50050
5006,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50060
5007,0.0,0.0,0.02,0.0,0.01,0.0,0.97,50070
5008,0.0,0.0,0.02,0.0,0.01,0.0,0.96,50080
5009,0.0,0.0,0.01,0.01,0.01,0.0,0.96,50090
5010,0.0,0.0,0.02,0.01,0.02,0.0,0.94,50100
5011,0.0,0.0,0.01,0.0,0.01,0.0,0.97,50110
5012,0.01,0.0,0.01,0.01,0.02,0.0,0.96,50120
5013,0.0,0.0,0.03,0.0,0.02,0.0,0.94,50130
5014,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50140
5015,0.01,0.0,0.05,0.0,0.05,0.0,0.9,50150
5016,0.0,0.0,0.02,0.0,0.04,0.0,0.93,50160
5017,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50170
5018,0.0,0.0,0.05,0.0,0.02,0.0,0.91,50180
5019,0.01,0.0,0.03,0.0,0.03,0.0,0.93,50190
5020,0.0,0.0,0.02,0.0,0.02,0.0,0.97,50200
5021,0.0,0.0,0.03,0.0,0.02,0.0,0.94,50210
5022,0.0,0.0,0.03,0.0,0.02,0.0,0.94,50220
5023,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50230
5024,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50240
5025,0.0,0.0,0.01,0.0,0.01,0.0,0.97,50250
5026,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50260
5027,0.0,0.0,0.03,0.0,0.02,0.0,0.94,50270
5028,0.0,0.0,0.02,0.0,0.04,0.0,0.93,50280
5029,0.01,0.0,0.05,0.0,0.03,0.0,0.91,50290
5030,0.0,0.0,0.02,0.0,0.03,0.0,0.95,50300
5031,0.0,0.0,0.03,0.0,0.03,0.0,0.94,50310
5032,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50320
5033,0.0,0.0,0.03,0.0,0.04,0.0,0.93,50330
5034,0.0,0.0,0.04,0.0,0.03,0.0,0.93,50340
5035,0.01,0.0,0.04,0.0,0.03,0.0,0.91,50350
5036,0.01,0.0,0.05,0.01,0.05,0.0,0.88,50360
5037,0.0,0.0,0.01,0.08,0.01,0.0,0.91,50370
5038,0.0,0.0,0.02,0.14,0.05,0.0,0.79,50380
5039,0.0,0.0,0.0,0.82,0.01,0.0,0.17,50390
5040,0.0,0.0,0.0,0.98,0.0,0.0,0.02,50400
5041,0.0,0.0,0.0,0.99,0.0,0.0,0.01,50410
5042,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50420
5043,0.0,0.0,0.0,0.99,0.0,0.0,0.01,50430
5044,0.0,0.0,0.0,0.97,0.0,0.0,0.03,50440
5045,0.0,0.0,0.0,0.98,0.0,0.0,0.02,50450
5046,0.0,0.0,0.01,0.71,0.01,0.0,0.27,50460
5047,0.0,0.0,0.03,0.24,0.02,0.0,0.71,50470
5048,0.0,0.0,0.01,0.11,0.01,0.0,0.87,50480
5049,0.0,0.0,0.01,0.15,0.01,0.0,0.84,50490
5050,0.0,0.0,0.01,0.08,0.01,0.0,0.91,50500
5051,0.0,0.0,0.01,0.06,0.01,0.0,0.92,50510
5052,0.0,0.0,0.01,0.03,0.01,0.0,0.95,50520
5053,0.0,0.0,0.01,0.01,0.0,0.0,0.97,50530
5054,0.0,0.0,0.01,0.01,0.01,0.0,0.97,50540
5055,0.0,0.0,0.01,0.0,0.01,0.0,0.97,50550
5056,0.0,0.0,0.01,0.01,0.01,0.0,0.97,50560
5057,0.0,0.0,0.02,0.0,0.01,0.0,0.96,50570
5058,0.0,0.0,0.02,0.0,0.02,0.0,0.96,50580
5059,0.0,0.0,0.01,0.0,0.02,0.0,0.97,50590
5060,0.0,0.0,0.02,0.0,0.01,0.0,0.96,50600
5061,0.0,0.0,0.02,0.0,0.02,0.0,0.96,50610
5062,0.0,0.0,0.03,0.0,0.02,0.0,0.95,50620
5063,0.0,0.0,0.02,0.0,0.02,0.0,0.96,50630
5064,0.0,0.0,0.03,0.0,0.03,0.0,0.93,50640
5065,0.0,0.0,0.01,0.0,0.01,0.0,0.97,50650
5066,0.01,0.0,0.03,0.0,0.03,0.0,0.93,50660
5067,0.0,0.0,0.02,0.0,0.02,0.0,0.95,50670
5068,0.0,0.0,0.01,0.0,0.01,0.0,0.97,50680
5069,0.0,0.0,0.02,0.0,0.01,0.0,0.97,50690
5070,0.0,0.0,0.03,0.0,0.03,0.0,0.93,50700
5071,0.0,0.0,0.02,0.0,0.01,0.0,0.96,50710
5072,0.0,0.0,0.02,0.0,0.02,0.0,0.96,50720
5073,0.0,0.0,0.02,0.0,0.03,0.0,0.95,50730
5074,0.0,0.0,0.02,0.0,0.03,0.0,0.95,50740
5075,0.0,0.0,0.01,0.02,0.03,0.0,0.93,50750
5076,0.01,0.0,0.03,0.11,0.06,0.0,0.79,50760
