normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
97693,0.0,0.04,0.01,0.03,0.0,49403,0
97695,0.01,0.05,0.01,0.04,0.0,49404,0
97697,0.0,0.03,0.02,0.02,0.0,49405,0
97699,0.01,0.04,0.01,0.03,0.0,49406,0
97701,0.01,0.05,0.01,0.03,0.0,49407,0
97703,0.01,0.06,0.01,0.03,0.0,49408,0
97705,0.01,0.07,0.01,0.04,0.0,49409,0
97707,0.01,0.07,0.01,0.05,0.0,49410,0
97709,0.01,0.07,0.01,0.03,0.0,49411,0
97711,0.01,0.05,0.01,0.02,0.0,49412,0
97713,0.01,0.04,0.01,0.04,0.0,49413,0
97715,0.01,0.05,0.0,0.02,0.0,49414,0
97717,0.01,0.08,0.01,0.04,0.0,49415,0
97719,0.01,0.09,0.01,0.05,0.0,49416,0
97721,0.02,0.14,0.0,0.05,0.0,49417,0
97723,0.01,0.07,0.0,0.04,0.0,49418,0
97725,0.02,0.07,0.0,0.06,0.0,49419,0
97727,0.01,0.08,0.01,0.04,0.01,49420,0
97729,0.01,0.08,0.01,0.05,0.0,49421,0
97731,0.01,0.07,0.0,0.05,0.0,49422,0
97733,0.01,0.05,0.0,0.03,0.01,49423,0
97734,0.01,0.07,0.0,0.03,0.0,49424,0
97736,0.01,0.07,0.01,0.04,0.0,49425,0
97738,0.01,0.04,0.01,0.02,0.0,49426,0
97740,0.01,0.07,0.0,0.03,0.01,49427,0
97742,0.01,0.08,0.0,0.05,0.01,49428,0
97744,0.01,0.09,0.01,0.03,0.01,49429,0
97746,0.01,0.07,0.0,0.05,0.0,49430,0
97748,0.01,0.12,0.01,0.07,0.01,49431,0
97750,0.02,0.09,0.0,0.04,0.01,49432,0
97752,0.01,0.07,0.0,0.04,0.0,49433,0
97754,0.01,0.08,0.0,0.04,0.01,49434,0
97756,0.02,0.1,0.0,0.05,0.01,49435,0
97758,0.01,0.06,0.0,0.03,0.01,49436,0
97760,0.01,0.14,0.0,0.06,0.01,49437,0
97762,0.02,0.14,0.01,0.04,0.01,49438,0
97764,0.01,0.09,0.0,0.04,0.01,49439,0
97766,0.02,0.1,0.0,0.05,0.01,49440,0
97768,0.01,0.09,0.0,0.04,0.01,49441,0
97770,0.02,0.08,0.0,0.06,0.01,49442,0
97772,0.02,0.13,0.0,0.07,0.0,49443,0
97774,0.01,0.11,0.0,0.06,0.01,49444,0
97776,0.02,0.16,0.0,0.08,0.01,49445,0
97778,0.01,0.07,0.0,0.04,0.0,49446,0
97780,0.02,0.1,0.01,0.07,0.01,49447,0
97782,0.02,0.1,0.0,0.08,0.0,49448,0
97784,0.01,0.08,0.0,0.04,0.01,49449,0
97786,0.0,0.04,0.0,0.02,0.01,49450,0
97788,0.01,0.08,0.0,0.06,0.0,49451,0
97790,0.01,0.1,0.0,0.05,0.01,49452,0
97792,0.01,0.1,0.0,0.04,0.01,49453,0
97794,0.01,0.1,0.0,0.05,0.01,49454,0
97796,0.02,0.12,0.0,0.07,0.01,49455,0
97798,0.02,0.1,0.0,0.05,0.01,49456,0
97800,0.02,0.1,0.0,0.07,0.01,49457,0
97802,0.01,0.08,0.0,0.04,0.0,49458,0
97804,0.02,0.08,0.01,0.04,0.0,49459,0
97806,0.02,0.11,0.0,0.08,0.01,49460,0
97808,0.03,0.22,0.0,0.08,0.01,49461,0
97810,0.02,0.17,0.0,0.06,0.0,49462,0
97812,0.02,0.14,0.0,0.12,0.0,49463,0
97814,0.02,0.13,0.0,0.04,0.01,49464,0
97816,0.02,0.13,0.0,0.05,0.01,49465,0
97818,0.02,0.11,0.0,0.06,0.0,49466,0
97820,0.02,0.13,0.0,0.07,0.0,49467,0
97821,0.02,0.11,0.0,0.05,0.0,49468,0
97823,0.02,0.13,0.0,0.09,0.0,49469,0
97825,0.02,0.09,0.0,0.05,0.0,49470,0
97827,0.02,0.11,0.0,0.07,0.0,49471,0
97829,0.02,0.14,0.0,0.09,0.01,49472,0
97831,0.01,0.11,0.0,0.06,0.01,49473,0
97833,0.02,0.12,0.0,0.06,0.01,49474,0
97835,0.01,0.15,0.0,0.04,0.01,49475,0
97837,0.02,0.11,0.0,0.04,0.01,49476,0
97839,0.02,0.17,0.0,0.08,0.01,49477,0
97841,0.03,0.22,0.0,0.08,0.01,49478,0
97843,0.01,0.11,0.0,0.04,0.01,49479,0
97845,0.02,0.24,0.0,0.08,0.01,49480,0
97847,0.03,0.18,0.0,0.07,0.01,49481,0
97849,0.02,0.12,0.0,0.06,0.0,49482,0
97851,0.03,0.16,0.0,0.08,0.0,49483,0
97853,0.02,0.17,0.0,0.1,0.0,49484,0
97855,0.02,0.1,0.0,0.05,0.01,49485,0
97857,0.02,0.15,0.0,0.07,0.0,49486,0
97859,0.03,0.14,0.0,0.09,0.0,49487,0
97861,0.03,0.14,0.0,0.09,0.0,49488,0
97863,0.02,0.17,0.0,0.07,0.0,49489,0
97865,0.02,0.07,0.0,0.04,0.0,49490,0
97867,0.02,0.11,0.0,0.04,0.01,49491,0
97869,0.02,0.12,0.0,0.09,0.0,49492,0
97871,0.01,0.1,0.0,0.06,0.0,49493,0
97873,0.02,0.1,0.0,0.07,0.0,49494,0
97875,0.02,0.18,0.0,0.12,0.0,49495,0
97877,0.03,0.19,0.0,0.07,0.01,49496,0
97879,0.02,0.1,0.0,0.07,0.01,49497,0
97881,0.02,0.15,0.0,0.07,0.01,49498,0
97883,0.03,0.1,0.0,0.07,0.01,49499,0
97885,0.02,0.12,0.0,0.07,0.0,49500,0
97887,0.03,0.15,0.0,0.09,0.0,49501,0
97889,0.02,0.12,0.0,0.07,0.01,49502,0
97891,0.02,0.13,0.0,0.09,0.0,49503,0
97893,0.02,0.11,0.0,0.07,0.0,49504,0
97895,0.01,0.13,0.0,0.06,0.01,49505,0
97897,0.01,0.14,0.0,0.06,0.01,49506,0
97899,0.02,0.13,0.0,0.08,0.01,49507,0
97901,0.02,0.17,0.0,0.06,0.01,49508,0
97903,0.02,0.12,0.0,0.1,0.0,49509,0
97905,0.01,0.11,0.0,0.04,0.01,49510,0
97907,0.01,0.08,0.0,0.06,0.01,49511,0
97909,0.02,0.14,0.0,0.07,0.01,49512,0
97910,0.02,0.17,0.0,0.09,0.0,49513,0
97912,0.01,0.16,0.0,0.04,0.01,49514,0
97914,0.01,0.17,0.0,0.08,0.0,49515,0
97916,0.02,0.1,0.0,0.05,0.0,49516,0
97918,0.02,0.13,0.0,0.05,0.01,49517,0
97920,0.03,0.2,0.0,0.1,0.0,49518,0
97922,0.01,0.15,0.0,0.08,0.0,49519,0
97924,0.02,0.12,0.0,0.06,0.01,49520,0
97926,0.02,0.12,0.0,0.08,0.01,49521,0
97928,0.02,0.12,0.0,0.06,0.01,49522,0
97930,0.03,0.12,0.0,0.06,0.01,49523,0
97932,0.02,0.16,0.0,0.08,0.01,49524,0
97934,0.02,0.13,0.01,0.04,0.01,49525,0
97936,0.02,0.13,0.0,0.05,0.01,49526,0
97938,0.03,0.18,0.0,0.09,0.0,49527,0
97940,0.02,0.11,0.0,0.05,0.01,49528,0
97942,0.02,0.13,0.0,0.05,0.01,49529,0
97944,0.02,0.23,0.0,0.06,0.01,49530,0
97946,0.02,0.15,0.0,0.06,0.01,49531,0
97948,0.02,0.15,0.0,0.05,0.01,49532,0
97950,0.01,0.13,0.0,0.06,0.01,49533,0
97952,0.03,0.13,0.0,0.08,0.01,49534,0
97954,0.02,0.11,0.0,0.06,0.01,49535,0
97956,0.02,0.12,0.0,0.08,0.0,49536,0
97958,0.01,0.13,0.0,0.05,0.01,49537,0
97960,0.02,0.16,0.0,0.07,0.01,49538,0
97962,0.02,0.19,0.0,0.13,0.0,49539,0
97964,0.02,0.09,0.0,0.06,0.0,49540,0
97966,0.02,0.14,0.0,0.08,0.01,49541,0
97968,0.02,0.15,0.0,0.08,0.01,49542,0
97970,0.01,0.11,0.0,0.05,0.01,49543,0
97972,0.02,0.14,0.0,0.07,0.0,49544,0
97974,0.03,0.19,0.0,0.07,0.01,49545,0
97976,0.01,0.11,0.0,0.03,0.02,49546,0
97978,0.02,0.19,0.0,0.06,0.01,49547,0
97980,0.01,0.11,0.0,0.05,0.01,49548,0
97982,0.03,0.17,0.0,0.07,0.01,49549,0
97984,0.02,0.15,0.0,0.07,0.01,49550,0
97986,0.02,0.13,0.0,0.08,0.0,49551,0
97988,0.01,0.07,0.01,0.05,0.01,49552,0
97990,0.02,0.14,0.0,0.09,0.01,49553,0
97992,0.03,0.16,0.0,0.1,0.0,49554,0
97994,0.02,0.15,0.0,0.05,0.01,49555,0
97996,0.02,0.17,0.0,0.08,0.01,49556,0
97997,0.01,0.12,0.0,0.07,0.01,49557,0
97999,0.02,0.19,0.0,0.08,0.01,49558,0
98001,0.03,0.22,0.0,0.1,0.01,49559,0
98003,0.02,0.19,0.0,0.08,0.01,49560,0
98005,0.02,0.21,0.0,0.05,0.02,49561,0
98007,0.03,0.17,0.0,0.15,0.01,49562,0
98009,0.02,0.14,0.0,0.07,0.01,49563,0
98011,0.02,0.16,0.0,0.07,0.01,49564,0
98013,0.02,0.13,0.0,0.07,0.01,49565,0
98015,0.02,0.1,0.0,0.07,0.01,49566,0
98017,0.02,0.13,0.0,0.08,0.0,49567,0
98019,0.02,0.2,0.0,0.1,0.01,49568,0
98021,0.02,0.14,0.0,0.1,0.0,49569,0
98023,0.02,0.12,0.0,0.07,0.0,49570,0
98025,0.02,0.12,0.0,0.09,0.01,49571,0
98027,0.02,0.14,0.0,0.07,0.01,49572,0
98029,0.02,0.13,0.0,0.09,0.01,49573,0
98031,0.02,0.12,0.0,0.11,0.0,49574,0
98033,0.02,0.09,0.0,0.06,0.0,49575,0
98035,0.02,0.11,0.0,0.06,0.0,49576,0
98037,0.02,0.15,0.0,0.08,0.01,49577,0
98039,0.02,0.11,0.0,0.04,0.01,49578,0
98041,0.02,0.25,0.0,0.07,0.01,49579,0
98043,0.02,0.14,0.0,0.06,0.01,49580,0
98045,0.01,0.12,0.0,0.07,0.01,49581,0
98047,0.02,0.14,0.0,0.06,0.01,49582,0
98049,0.02,0.16,0.0,0.07,0.01,49583,0
98051,0.02,0.16,0.0,0.06,0.01,49584,0
98053,0.02,0.21,0.0,0.07,0.02,49585,0
98055,0.02,0.16,0.0,0.07,0.01,49586,0
98057,0.02,0.1,0.0,0.04,0.01,49587,0
98059,0.02,0.13,0.0,0.07,0.01,49588,0
98061,0.03,0.14,0.0,0.09,0.01,49589,0
98063,0.02,0.14,0.0,0.06,0.01,49590,0
98065,0.02,0.18,0.0,0.06,0.02,49591,0
98067,0.02,0.12,0.0,0.05,0.01,49592,0
98069,0.02,0.11,0.0,0.06,0.01,49593,0
98071,0.02,0.16,0.0,0.08,0.01,49594,0
98073,0.03,0.21,0.0,0.09,0.01,49595,0
98075,0.03,0.16,0.0,0.09,0.01,49596,0
98077,0.02,0.13,0.0,0.07,0.01,49597,0
98079,0.01,0.08,0.0,0.06,0.0,49598,0
98081,0.03,0.11,0.0,0.05,0.0,49599,0
98083,0.01,0.12,0.0,0.08,0.0,49600,0
98085,0.02,0.12,0.0,0.08,0.01,49601,0
98086,0.02,0.15,0.0,0.06,0.01,49602,0
98088,0.01,0.14,0.0,0.06,0.01,49603,0
98090,0.02,0.16,0.0,0.06,0.01,49604,0
98092,0.02,0.14,0.0,0.05,0.01,49605,0
98094,0.02,0.16,0.0,0.08,0.01,49606,0
98096,0.02,0.1,0.0,0.05,0.01,49607,0
98098,0.02,0.15,0.0,0.09,0.01,49608,0
98100,0.02,0.13,0.0,0.06,0.01,49609,0
98102,0.01,0.1,0.01,0.04,0.01,49610,0
98104,0.01,0.17,0.0,0.05,0.02,49611,0
98106,0.03,0.16,0.0,0.1,0.01,49612,0
98108,0.02,0.08,0.0,0.06,0.01,49613,0
98110,0.02,0.15,0.0,0.09,0.01,49614,0
98112,0.02,0.12,0.0,0.05,0.01,49615,0
98114,0.03,0.13,0.0,0.07,0.01,49616,0
98116,0.02,0.17,0.0,0.07,0.01,49617,0
98118,0.01,0.11,0.0,0.08,0.01,49618,0
98120,0.02,0.13,0.0,0.07,0.01,49619,0
98122,0.02,0.22,0.0,0.08,0.01,49620,0
98124,0.02,0.2,0.0,0.08,0.01,49621,0
98126,0.02,0.12,0.0,0.08,0.01,49622,0
98128,0.02,0.15,0.0,0.11,0.0,49623,0
98130,0.02,0.22,0.0,0.08,0.01,49624,0
98132,0.02,0.18,0.0,0.06,0.01,49625,0
98134,0.03,0.17,0.0,0.09,0.0,49626,0
98136,0.04,0.15,0.0,0.07,0.01,49627,0
98138,0.03,0.12,0.0,0.07,0.01,49628,0
98140,0.03,0.13,0.0,0.09,0.0,49629,0
98142,0.02,0.08,0.0,0.05,0.0,49630,0
98144,0.04,0.18,0.0,0.1,0.01,49631,0
98146,0.03,0.22,0.0,0.09,0.01,49632,0
98148,0.02,0.12,0.0,0.08,0.0,49633,0
98150,0.03,0.21,0.0,0.08,0.01,49634,0
98152,0.03,0.15,0.0,0.09,0.01,49635,0
98154,0.02,0.15,0.0,0.07,0.01,49636,0
98156,0.04,0.22,0.0,0.09,0.01,49637,0
98158,0.02,0.21,0.0,0.08,0.01,49638,0
98160,0.04,0.17,0.0,0.09,0.01,49639,0
98162,0.03,0.17,0.0,0.08,0.01,49640,0
98164,0.02,0.17,0.0,0.08,0.01,49641,0
98166,0.03,0.14,0.0,0.09,0.01,49642,0
98168,0.03,0.17,0.0,0.13,0.0,49643,0
98170,0.03,0.22,0.0,0.11,0.01,49644,0
98172,0.03,0.14,0.0,0.07,0.01,49645,0
98173,0.02,0.17,0.0,0.06,0.01,49646,0
98175,0.04,0.17,0.0,0.1,0.01,49647,0
98177,0.03,0.16,0.0,0.06,0.01,49648,0
98179,0.03,0.17,0.0,0.09,0.01,49649,0
98181,0.03,0.18,0.0,0.09,0.01,49650,0
98183,0.03,0.18,0.0,0.09,0.01,49651,0
98185,0.02,0.19,0.0,0.08,0.0,49652,0
98187,0.02,0.19,0.0,0.09,0.01,49653,0
98189,0.02,0.15,0.0,0.11,0.01,49654,0
98191,0.02,0.15,0.0,0.11,0.01,49655,0
98193,0.02,0.13,0.0,0.07,0.0,49656,0
98195,0.02,0.12,0.0,0.05,0.01,49657,0
98197,0.02,0.19,0.0,0.09,0.01,49658,0
98199,0.02,0.12,0.0,0.07,0.01,49659,0
98201,0.03,0.16,0.0,0.07,0.01,49660,0
98203,0.02,0.22,0.0,0.1,0.01,49661,0
98205,0.02,0.15,0.0,0.11,0.01,49662,0
98207,0.02,0.14,0.0,0.05,0.01,49663,0
98209,0.02,0.21,0.0,0.12,0.01,49664,0
98211,0.02,0.13,0.0,0.09,0.01,49665,0
98213,0.02,0.24,0.0,0.08,0.01,49666,0
98215,0.04,0.2,0.0,0.18,0.0,49667,0
98217,0.02,0.14,0.0,0.04,0.01,49668,0
98219,0.02,0.1,0.0,0.05,0.01,49669,0
98221,0.02,0.14,0.0,0.09,0.0,49670,0
98223,0.04,0.16,0.0,0.07,0.01,49671,0
98225,0.02,0.14,0.0,0.07,0.01,49672,0
98227,0.02,0.2,0.0,0.08,0.01,49673,0
98229,0.03,0.12,0.0,0.09,0.01,49674,0
98231,0.04,0.2,0.0,0.12,0.01,49675,0
98233,0.02,0.21,0.0,0.08,0.01,49676,0
98235,0.02,0.19,0.0,0.06,0.02,49677,0
98237,0.02,0.19,0.0,0.09,0.01,49678,0
98239,0.02,0.12,0.0,0.08,0.01,49679,0
98241,0.02,0.12,0.0,0.11,0.01,49680,0
98243,0.02,0.13,0.0,0.11,0.01,49681,0
98245,0.03,0.15,0.0,0.11,0.01,49682,0
98247,0.03,0.1,0.0,0.11,0.01,49683,0
98249,0.03,0.2,0.0,0.1,0.01,49684,0
98251,0.03,0.13,0.0,0.1,0.0,49685,0
98253,0.02,0.11,0.0,0.08,0.01,49686,0
98255,0.03,0.21,0.0,0.16,0.01,49687,0
98257,0.04,0.15,0.0,0.09,0.01,49688,0
98259,0.03,0.21,0.0,0.1,0.0,49689,0
98260,0.03,0.19,0.0,0.17,0.01,49690,0
98262,0.03,0.2,0.0,0.13,0.01,49691,0
98264,0.03,0.2,0.0,0.09,0.01,49692,0
98266,0.03,0.17,0.0,0.14,0.0,49693,0
98268,0.02,0.19,0.0,0.09,0.01,49694,0
98270,0.03,0.19,0.0,0.12,0.01,49695,0
98272,0.02,0.17,0.0,0.11,0.01,49696,0
98274,0.02,0.13,0.0,0.11,0.0,49697,0
98276,0.02,0.18,0.0,0.1,0.01,49698,0
98278,0.02,0.22,0.0,0.1,0.01,49699,0
98280,0.03,0.15,0.0,0.07,0.01,49700,0
98282,0.04,0.11,0.0,0.1,0.0,49701,0
98284,0.03,0.15,0.0,0.14,0.01,49702,0
98286,0.03,0.18,0.0,0.07,0.02,49703,0
98288,0.03,0.21,0.0,0.1,0.01,49704,0
98290,0.02,0.2,0.0,0.09,0.01,49705,0
98292,0.03,0.14,0.0,0.08,0.01,49706,0
98294,0.02,0.27,0.0,0.09,0.02,49707,0
98296,0.03,0.23,0.0,0.11,0.03,49708,0
98298,0.02,0.18,0.0,0.08,0.02,49709,0
98300,0.02,0.22,0.0,0.11,0.01,49710,0
98302,0.02,0.23,0.0,0.13,0.01,49711,0
98304,0.03,0.22,0.0,0.11,0.01,49712,0
98306,0.02,0.18,0.0,0.08,0.02,49713,0
98308,0.02,0.24,0.0,0.12,0.01,49714,0
98310,0.03,0.24,0.0,0.13,0.01,49715,0
98312,0.05,0.23,0.0,0.16,0.01,49716,0
98314,0.04,0.27,0.0,0.13,0.02,49717,0
98316,0.04,0.19,0.0,0.11,0.01,49718,0
98318,0.02,0.16,0.0,0.09,0.01,49719,0
98320,0.03,0.13,0.0,0.1,0.0,49720,0
98322,0.03,0.23,0.0,0.08,0.01,49721,0
98324,0.03,0.2,0.0,0.12,0.01,49722,0
98326,0.02,0.1,0.0,0.06,0.01,49723,0
98328,0.02,0.2,0.0,0.07,0.01,49724,0
98330,0.03,0.23,0.0,0.1,0.01,49725,0
98332,0.03,0.18,0.0,0.08,0.01,49726,0
98334,0.03,0.14,0.0,0.08,0.01,49727,0
98336,0.03,0.18,0.0,0.09,0.01,49728,0
98338,0.03,0.16,0.0,0.12,0.01,49729,0
98340,0.03,0.22,0.0,0.1,0.01,49730,0
98342,0.03,0.17,0.0,0.16,0.01,49731,0
98344,0.03,0.16,0.0,0.11,0.01,49732,0
98346,0.03,0.21,0.0,0.12,0.01,49733,0
98348,0.03,0.27,0.0,0.16,0.0,49734,0
98349,0.02,0.18,0.0,0.1,0.01,49735,0
98351,0.03,0.16,0.0,0.16,0.01,49736,0
98353,0.02,0.22,0.0,0.08,0.03,49737,0
98355,0.02,0.19,0.0,0.06,0.02,49738,0
98357,0.03,0.21,0.0,0.1,0.01,49739,0
98359,0.03,0.22,0.0,0.09,0.01,49740,0
98361,0.03,0.27,0.0,0.11,0.01,49741,0
98363,0.03,0.23,0.0,0.15,0.01,49742,0
98365,0.03,0.24,0.0,0.11,0.01,49743,0
98367,0.02,0.23,0.0,0.08,0.02,49744,0
98369,0.03,0.26,0.0,0.14,0.01,49745,0
98371,0.03,0.26,0.0,0.1,0.01,49746,0
98373,0.03,0.23,0.0,0.08,0.02,49747,0
98375,0.03,0.24,0.0,0.13,0.01,49748,0
98377,0.02,0.3,0.0,0.11,0.01,49749,0
98379,0.03,0.25,0.0,0.09,0.03,49750,0
98381,0.02,0.21,0.0,0.12,0.01,49751,0
98383,0.02,0.27,0.0,0.1,0.02,49752,0
98385,0.02,0.16,0.0,0.06,0.01,49753,0
98387,0.02,0.26,0.0,0.15,0.01,49754,0
98389,0.02,0.17,0.0,0.15,0.01,49755,0
98391,0.02,0.22,0.0,0.1,0.01,49756,0
98393,0.03,0.24,0.0,0.12,0.01,49757,0
98395,0.03,0.21,0.0,0.07,0.01,49758,0
98397,0.03,0.22,0.0,0.09,0.02,49759,0
98399,0.03,0.19,0.0,0.13,0.01,49760,0
98401,0.02,0.23,0.0,0.08,0.01,49761,0
98403,0.02,0.25,0.0,0.07,0.01,49762,0
98405,0.02,0.14,0.0,0.09,0.01,49763,0
98407,0.02,0.15,0.0,0.09,0.01,49764,0
98409,0.02,0.16,0.0,0.11,0.01,49765,0
98411,0.02,0.21,0.0,0.08,0.01,49766,0
98413,0.02,0.15,0.0,0.07,0.01,49767,0
98415,0.03,0.18,0.0,0.09,0.01,49768,0
98417,0.02,0.18,0.0,0.09,0.01,49769,0
98419,0.02,0.21,0.0,0.12,0.01,49770,0
98421,0.02,0.19,0.0,0.09,0.01,49771,0
98423,0.02,0.19,0.0,0.08,0.01,49772,0
98425,0.03,0.28,0.0,0.08,0.02,49773,0
98427,0.02,0.28,0.0,0.09,0.03,49774,0
98429,0.03,0.33,0.01,0.09,0.03,49775,0
98431,0.02,0.32,0.0,0.08,0.04,49776,0
98433,0.02,0.28,0.0,0.11,0.02,49777,0
98435,0.02,0.33,0.0,0.1,0.03,49778,0
98436,0.02,0.23,0.01,0.08,0.03,49779,0
98438,0.02,0.22,0.0,0.09,0.03,49780,0
98440,0.02,0.23,0.0,0.07,0.02,49781,0
98442,0.03,0.17,0.0,0.06,0.03,49782,0
98444,0.03,0.26,0.0,0.1,0.01,49783,0
98446,0.02,0.28,0.0,0.08,0.02,49784,0
98448,0.01,0.13,0.01,0.06,0.01,49785,0
98450,0.01,0.17,0.0,0.07,0.02,49786,0
98452,0.01,0.16,0.0,0.05,0.01,49787,0
98454,0.02,0.13,0.01,0.04,0.01,49788,0
98456,0.02,0.22,0.01,0.05,0.01,49789,0
98458,0.02,0.19,0.02,0.04,0.02,49790,0
98460,0.01,0.14,0.01,0.03,0.01,49791,0
98462,0.02,0.29,0.01,0.04,0.03,49792,0
98464,0.02,0.2,0.01,0.04,0.03,49793,0
98466,0.02,0.18,0.03,0.03,0.01,49794,0
98468,0.02,0.21,0.01,0.04,0.01,49795,0
98470,0.01,0.1,0.01,0.04,0.0,49796,0
98472,0.02,0.23,0.03,0.04,0.01,49797,0
98474,0.01,0.14,0.01,0.03,0.0,49798,0
98476,0.01,0.16,0.03,0.03,0.01,49799,0
98478,0.02,0.13,0.02,0.05,0.01,49800,0
98480,0.01,0.13,0.01,0.04,0.01,49801,0
98482,0.02,0.1,0.02,0.04,0.0,49802,0
98484,0.03,0.15,0.01,0.05,0.0,49803,0
98486,0.03,0.23,0.01,0.04,0.01,49804,0
98488,0.01,0.07,0.04,0.02,0.0,49805,0
98490,0.01,0.11,0.01,0.03,0.0,49806,0
98492,0.01,0.1,0.02,0.02,0.0,49807,0
98494,0.01,0.08,0.03,0.02,0.01,49808,0
98496,0.0,0.04,0.09,0.01,0.0,49809,0
98498,0.01,0.06,0.02,0.02,0.0,49810,0
98500,0.01,0.05,0.04,0.02,0.0,49811,0
98502,0.01,0.07,0.02,0.03,0.0,49812,0
98504,0.01,0.05,0.02,0.02,0.0,49813,0
98506,0.01,0.05,0.08,0.02,0.0,49814,0
98508,0.01,0.09,0.03,0.03,0.0,49815,0
98510,0.01,0.05,0.06,0.02,0.0,49816,0
98512,0.0,0.03,0.13,0.01,0.0,49817,0
98514,0.01,0.06,0.07,0.02,0.0,49818,0
98516,0.01,0.03,0.14,0.02,0.0,49819,0
98518,0.0,0.03,0.17,0.02,0.0,49820,0
98520,0.0,0.01,0.48,0.01,0.0,49821,0
98522,0.0,0.03,0.2,0.01,0.0,49822,0
98524,0.0,0.02,0.43,0.01,0.0,49823,0
98525,0.0,0.04,0.29,0.01,0.0,49824,0
98527,0.0,0.03,0.27,0.01,0.0,49825,0
98529,0.01,0.02,0.51,0.01,0.0,49826,0
98531,0.0,0.02,0.49,0.01,0.0,49827,0
98533,0.0,0.02,0.45,0.01,0.0,49828,0
98535,0.0,0.01,0.55,0.01,0.0,49829,0
98537,0.01,0.04,0.36,0.03,0.0,49830,0
98539,0.0,0.01,0.66,0.01,0.0,49831,0
98541,0.0,0.01,0.75,0.01,0.0,49832,0
98543,0.0,0.01,0.62,0.01,0.0,49833,0
98545,0.0,0.01,0.59,0.01,0.0,49834,0
98547,0.0,0.01,0.52,0.02,0.0,49835,0
98549,0.0,0.01,0.66,0.01,0.0,49836,0
98551,0.0,0.01,0.72,0.01,0.0,49837,0
98553,0.0,0.01,0.66,0.01,0.0,49838,0
98555,0.0,0.01,0.66,0.01,0.0,49839,0
98557,0.0,0.01,0.68,0.01,0.0,49840,0
98559,0.0,0.01,0.69,0.01,0.0,49841,0
98561,0.0,0.02,0.56,0.01,0.0,49842,0
98563,0.0,0.01,0.76,0.01,0.0,49843,0
98565,0.01,0.02,0.61,0.01,0.0,49844,0
98567,0.0,0.02,0.61,0.01,0.0,49845,0
98569,0.0,0.01,0.82,0.0,0.0,49846,0
98571,0.0,0.02,0.54,0.01,0.0,49847,0
98573,0.0,0.01,0.8,0.0,0.0,49848,0
98575,0.0,0.01,0.78,0.0,0.0,49849,0
98577,0.0,0.02,0.47,0.02,0.0,49850,0
98579,0.0,0.01,0.51,0.01,0.0,49851,0
98581,0.0,0.01,0.61,0.01,0.0,49852,0
98583,0.0,0.03,0.47,0.02,0.0,49853,0
98585,0.0,0.02,0.52,0.01,0.0,49854,0
98587,0.0,0.01,0.63,0.01,0.0,49855,0
98589,0.0,0.02,0.55,0.02,0.0,49856,0
98591,0.0,0.02,0.6,0.02,0.0,49857,0
98593,0.0,0.01,0.78,0.01,0.0,49858,0
98595,0.0,0.01,0.75,0.01,0.0,49859,0
98597,0.0,0.02,0.6,0.01,0.0,49860,0
98599,0.0,0.01,0.8,0.01,0.0,49861,0
98601,0.0,0.01,0.65,0.01,0.0,49862,0
98603,0.0,0.03,0.51,0.02,0.0,49863,0
98605,0.0,0.02,0.66,0.01,0.0,49864,0
98607,0.0,0.02,0.62,0.02,0.0,49865,0
98609,0.0,0.01,0.75,0.01,0.0,49866,0
98611,0.0,0.01,0.69,0.01,0.0,49867,0
98612,0.01,0.03,0.39,0.02,0.0,49868,0
98614,0.01,0.04,0.39,0.02,0.01,49869,0
98616,0.01,0.04,0.43,0.03,0.0,49870,0
98618,0.01,0.03,0.41,0.02,0.0,49871,0
98620,0.01,0.02,0.62,0.01,0.0,49872,0
98622,0.01,0.03,0.59,0.02,0.0,49873,0
98624,0.01,0.03,0.55,0.02,0.0,49874,0
98626,0.01,0.02,0.67,0.01,0.0,49875,0
98628,0.01,0.04,0.43,0.02,0.0,49876,0
98630,0.01,0.03,0.29,0.02,0.0,49877,0
98632,0.0,0.02,0.56,0.01,0.0,49878,0
98634,0.0,0.03,0.51,0.01,0.0,49879,0
98636,0.0,0.02,0.54,0.01,0.0,49880,0
98638,0.0,0.02,0.52,0.01,0.0,49881,0
98640,0.0,0.04,0.51,0.02,0.0,49882,0
98642,0.0,0.03,0.31,0.01,0.0,49883,0
98644,0.0,0.02,0.49,0.01,0.0,49884,0
98646,0.01,0.04,0.41,0.02,0.0,49885,0
98648,0.0,0.04,0.38,0.03,0.0,49886,0
98650,0.01,0.02,0.31,0.02,0.0,49887,0
98652,0.01,0.05,0.23,0.03,0.0,49888,0
98654,0.01,0.03,0.42,0.02,0.0,49889,0
98656,0.0,0.02,0.56,0.01,0.0,49890,0
98658,0.0,0.02,0.42,0.01,0.0,49891,0
98660,0.01,0.02,0.34,0.02,0.0,49892,0
98662,0.0,0.02,0.56,0.01,0.0,49893,0
98664,0.0,0.03,0.43,0.02,0.0,49894,0
98666,0.0,0.01,0.63,0.01,0.0,49895,0
98668,0.01,0.05,0.4,0.03,0.0,49896,0
98670,0.01,0.05,0.44,0.02,0.0,49897,0
98672,0.0,0.01,0.64,0.01,0.0,49898,0
98674,0.01,0.04,0.39,0.03,0.0,49899,0
98676,0.01,0.06,0.47,0.04,0.0,49900,0
