normalize,angry,fear,happy,sad,surprise,cnt,chooseframe
88820,0.01,0.02,0.92,0.01,0.01,44484,0
88822,0.01,0.03,0.88,0.01,0.01,44485,0
88824,0.01,0.05,0.81,0.02,0.02,44486,0
88826,0.01,0.03,0.82,0.01,0.02,44487,0
88828,0.0,0.02,0.87,0.01,0.0,44488,0
88830,0.0,0.02,0.94,0.0,0.01,44489,0
88832,0.01,0.02,0.91,0.01,0.01,44490,0
88834,0.0,0.02,0.94,0.01,0.01,44491,0
88836,0.0,0.01,0.94,0.0,0.01,44492,0
88838,0.01,0.02,0.91,0.01,0.01,44493,0
88840,0.0,0.01,0.96,0.0,0.0,44494,0
88842,0.0,0.01,0.96,0.0,0.01,44495,0
88844,0.0,0.01,0.93,0.01,0.0,44496,0
88846,0.01,0.05,0.84,0.02,0.02,44497,0
88848,0.0,0.02,0.94,0.0,0.0,44498,0
88850,0.0,0.01,0.9,0.01,0.01,44499,0
88852,0.0,0.01,0.97,0.0,0.0,44500,0
88854,0.0,0.02,0.94,0.0,0.01,44501,0
88856,0.01,0.02,0.91,0.01,0.01,44502,0
88858,0.0,0.01,0.96,0.0,0.0,44503,0
88860,0.0,0.02,0.94,0.01,0.0,44504,0
88862,0.0,0.02,0.92,0.01,0.0,44505,0
88864,0.0,0.02,0.94,0.01,0.01,44506,0
88866,0.0,0.01,0.96,0.0,0.01,44507,0
88868,0.0,0.01,0.96,0.0,0.0,44508,0
88870,0.0,0.02,0.93,0.01,0.01,44509,0
88872,0.0,0.01,0.93,0.01,0.01,44510,0
88874,0.0,0.01,0.94,0.0,0.0,44511,0
88876,0.0,0.02,0.93,0.01,0.01,44512,0
88878,0.0,0.02,0.92,0.01,0.01,44513,0
88880,0.0,0.02,0.92,0.01,0.01,44514,0
88882,0.0,0.01,0.94,0.0,0.01,44515,0
88884,0.01,0.02,0.85,0.01,0.01,44516,0
88886,0.01,0.02,0.76,0.01,0.0,44517,0
88888,0.01,0.05,0.75,0.01,0.01,44518,0
88890,0.01,0.07,0.58,0.03,0.01,44519,0
88892,0.02,0.05,0.71,0.02,0.01,44520,0
88894,0.02,0.07,0.66,0.02,0.02,44521,0
88896,0.01,0.02,0.7,0.01,0.0,44522,0
88898,0.01,0.02,0.67,0.02,0.0,44523,0
88900,0.01,0.02,0.75,0.02,0.0,44524,0
88902,0.01,0.03,0.74,0.01,0.0,44525,0
88904,0.01,0.01,0.86,0.01,0.0,44526,0
88906,0.01,0.03,0.85,0.01,0.0,44527,0
88908,0.0,0.01,0.91,0.0,0.0,44528,0
88910,0.0,0.01,0.9,0.0,0.0,44529,0
88912,0.01,0.03,0.86,0.01,0.01,44530,0
88914,0.0,0.01,0.94,0.0,0.0,44531,0
88916,0.0,0.01,0.94,0.01,0.0,44532,0
88918,0.0,0.01,0.93,0.0,0.0,44533,0
88920,0.0,0.0,0.97,0.0,0.0,44534,0
88922,0.0,0.01,0.97,0.0,0.0,44535,0
88924,0.0,0.01,0.97,0.0,0.0,44536,0
88926,0.0,0.01,0.96,0.0,0.0,44537,0
88928,0.0,0.0,0.97,0.0,0.0,44538,0
88930,0.0,0.01,0.96,0.0,0.0,44539,0
88932,0.01,0.04,0.88,0.01,0.02,44540,0
88934,0.01,0.03,0.89,0.01,0.01,44541,0
88936,0.01,0.02,0.93,0.0,0.01,44542,0
88938,0.01,0.03,0.85,0.01,0.01,44543,0
88940,0.01,0.02,0.89,0.01,0.01,44544,0
88942,0.0,0.01,0.95,0.0,0.0,44545,0
88944,0.01,0.03,0.88,0.01,0.01,44546,0
88946,0.0,0.01,0.93,0.0,0.01,44547,0
88948,0.01,0.05,0.84,0.01,0.01,44548,0
88950,0.02,0.09,0.6,0.03,0.02,44549,0
88952,0.01,0.04,0.78,0.01,0.01,44550,0
88954,0.01,0.05,0.62,0.02,0.01,44551,0
88956,0.01,0.13,0.55,0.03,0.04,44552,0
88958,0.01,0.1,0.42,0.03,0.02,44553,0
88960,0.01,0.16,0.36,0.04,0.03,44554,0
88962,0.01,0.08,0.5,0.02,0.01,44555,0
88964,0.01,0.14,0.53,0.02,0.01,44556,0
88966,0.01,0.15,0.61,0.02,0.01,44557,0
88968,0.01,0.05,0.76,0.02,0.02,44558,0
88970,0.01,0.07,0.8,0.01,0.01,44559,0
88972,0.01,0.06,0.81,0.01,0.01,44560,0
88974,0.0,0.01,0.94,0.0,0.0,44561,0
88976,0.0,0.02,0.92,0.01,0.0,44562,0
88978,0.0,0.02,0.94,0.0,0.01,44563,0
88980,0.0,0.0,0.96,0.0,0.0,44564,0
88982,0.0,0.01,0.96,0.0,0.01,44565,0
88984,0.0,0.01,0.97,0.0,0.0,44566,0
88986,0.0,0.02,0.91,0.01,0.01,44567,0
88988,0.0,0.01,0.97,0.0,0.0,44568,0
88990,0.0,0.02,0.92,0.01,0.01,44569,0
88992,0.01,0.02,0.9,0.01,0.0,44570,0
88994,0.0,0.02,0.95,0.0,0.01,44571,0
88996,0.0,0.02,0.93,0.0,0.0,44572,0
88998,0.01,0.01,0.95,0.0,0.0,44573,0
89000,0.01,0.02,0.92,0.01,0.0,44574,0
89002,0.0,0.01,0.94,0.0,0.0,44575,0
89004,0.0,0.01,0.91,0.01,0.0,44576,0
89006,0.0,0.01,0.96,0.0,0.0,44577,0
89008,0.0,0.0,0.96,0.0,0.0,44578,0
89010,0.0,0.02,0.92,0.01,0.0,44579,0
89012,0.0,0.01,0.9,0.0,0.0,44580,0
89014,0.01,0.01,0.94,0.01,0.0,44581,0
89016,0.0,0.01,0.96,0.0,0.0,44582,0
89018,0.01,0.02,0.85,0.01,0.0,44583,0
89020,0.0,0.01,0.96,0.0,0.0,44584,0
89022,0.0,0.01,0.95,0.0,0.0,44585,0
89024,0.0,0.01,0.9,0.0,0.0,44586,0
89026,0.0,0.0,0.97,0.0,0.0,44587,0
89028,0.0,0.01,0.95,0.0,0.0,44588,0
89030,0.0,0.01,0.94,0.0,0.0,44589,0
89032,0.01,0.02,0.91,0.01,0.0,44590,0
89034,0.0,0.01,0.96,0.0,0.0,44591,0
89036,0.0,0.01,0.95,0.0,0.0,44592,0
89038,0.0,0.01,0.96,0.0,0.0,44593,0
89040,0.0,0.01,0.97,0.0,0.0,44594,0
89042,0.0,0.02,0.94,0.01,0.01,44595,0
89044,0.0,0.02,0.93,0.01,0.01,44596,0
89046,0.0,0.02,0.93,0.01,0.01,44597,0
89048,0.0,0.02,0.93,0.01,0.01,44598,0
89050,0.0,0.01,0.97,0.0,0.0,44599,0
89052,0.0,0.01,0.94,0.01,0.01,44600,0
89054,0.0,0.01,0.96,0.0,0.01,44601,0
89056,0.01,0.02,0.89,0.01,0.01,44602,0
89058,0.0,0.02,0.94,0.01,0.01,44603,0
89060,0.0,0.01,0.91,0.01,0.0,44604,0
89062,0.0,0.01,0.97,0.0,0.0,44605,0
89064,0.0,0.01,0.95,0.01,0.0,44606,0
89066,0.0,0.0,0.96,0.0,0.0,44607,0
89068,0.0,0.02,0.93,0.01,0.0,44608,0
89070,0.0,0.01,0.96,0.0,0.0,44609,0
89072,0.0,0.02,0.91,0.01,0.0,44610,0
89074,0.0,0.0,0.98,0.0,0.0,44611,0
89076,0.0,0.01,0.98,0.0,0.0,44612,0
89078,0.0,0.0,0.97,0.0,0.0,44613,0
89080,0.0,0.0,0.97,0.0,0.0,44614,0
89082,0.0,0.01,0.95,0.0,0.0,44615,0
89084,0.0,0.01,0.95,0.0,0.0,44616,0
89086,0.0,0.01,0.96,0.0,0.01,44617,0
89088,0.0,0.01,0.96,0.0,0.01,44618,0
89090,0.0,0.01,0.97,0.0,0.0,44619,0
89092,0.0,0.01,0.97,0.0,0.0,44620,0
89094,0.0,0.01,0.96,0.0,0.01,44621,0
89096,0.0,0.01,0.97,0.0,0.0,44622,0
89098,0.0,0.01,0.97,0.0,0.0,44623,0
89100,0.0,0.02,0.95,0.01,0.0,44624,0
89102,0.0,0.01,0.96,0.0,0.0,44625,0
89104,0.0,0.01,0.95,0.0,0.0,44626,0
89106,0.0,0.02,0.91,0.01,0.01,44627,1
89108,0.0,0.02,0.94,0.01,0.0,44628,0
89110,0.0,0.01,0.96,0.0,0.0,44629,0
89112,0.0,0.02,0.91,0.0,0.01,44630,0
89114,0.0,0.02,0.93,0.01,0.01,44631,0
89116,0.0,0.02,0.93,0.01,0.01,44632,0
89118,0.0,0.01,0.95,0.0,0.01,44633,0
89120,0.0,0.01,0.97,0.0,0.0,44634,0
89122,0.0,0.02,0.93,0.0,0.01,44635,0
89124,0.0,0.02,0.91,0.01,0.01,44636,0
89126,0.0,0.01,0.95,0.0,0.01,44637,0
89128,0.0,0.01,0.94,0.0,0.01,44638,0
89130,0.0,0.02,0.93,0.01,0.01,44639,0
89132,0.0,0.01,0.93,0.0,0.0,44640,0
89134,0.0,0.02,0.95,0.0,0.01,44641,0
89136,0.0,0.02,0.93,0.01,0.01,44642,0
89138,0.01,0.02,0.89,0.01,0.01,44643,0
89140,0.0,0.01,0.96,0.0,0.0,44644,0
89142,0.01,0.04,0.86,0.01,0.02,44645,0
89144,0.01,0.03,0.9,0.01,0.01,44646,0
89146,0.0,0.02,0.9,0.01,0.01,44647,0
89148,0.01,0.02,0.94,0.01,0.01,44648,0
89150,0.0,0.01,0.93,0.0,0.01,44649,0
89152,0.0,0.03,0.89,0.01,0.01,44650,0
89154,0.01,0.04,0.88,0.01,0.01,44651,0
89156,0.01,0.02,0.92,0.01,0.01,44652,0
89158,0.0,0.02,0.92,0.0,0.01,44653,0
89160,0.0,0.01,0.95,0.0,0.0,44654,0
89162,0.01,0.03,0.87,0.01,0.01,44655,0
89164,0.0,0.02,0.91,0.0,0.01,44656,0
89166,0.0,0.01,0.97,0.0,0.0,44657,0
89168,0.0,0.01,0.95,0.0,0.01,44658,0
89170,0.01,0.02,0.92,0.0,0.01,44659,0
89172,0.01,0.03,0.9,0.01,0.02,44660,0
89174,0.0,0.02,0.91,0.0,0.01,44661,0
89176,0.0,0.02,0.93,0.0,0.01,44662,0
89178,0.0,0.01,0.94,0.0,0.01,44663,0
89180,0.0,0.02,0.92,0.01,0.01,44664,0
89182,0.01,0.02,0.93,0.01,0.01,44665,0
89184,0.0,0.01,0.94,0.0,0.01,44666,0
89186,0.0,0.01,0.95,0.0,0.0,44667,0
89188,0.01,0.03,0.9,0.01,0.02,44668,0
89190,0.01,0.02,0.88,0.01,0.02,44669,0
89192,0.01,0.03,0.88,0.01,0.03,44670,0
89194,0.01,0.07,0.83,0.01,0.03,44671,0
89196,0.01,0.03,0.85,0.01,0.01,44672,0
89198,0.0,0.02,0.92,0.01,0.01,44673,0
89200,0.01,0.05,0.87,0.01,0.02,44674,0
89202,0.0,0.02,0.89,0.01,0.01,44675,0
89204,0.0,0.02,0.94,0.01,0.01,44676,0
89206,0.0,0.02,0.91,0.01,0.01,44677,0
89208,0.01,0.04,0.86,0.01,0.01,44678,0
89210,0.0,0.01,0.96,0.0,0.01,44679,0
89212,0.0,0.04,0.86,0.01,0.02,44680,0
89214,0.01,0.05,0.81,0.01,0.01,44681,0
89216,0.0,0.02,0.93,0.01,0.01,44682,0
89218,0.01,0.04,0.86,0.01,0.02,44683,0
89220,0.0,0.01,0.94,0.01,0.01,44684,0
89222,0.0,0.02,0.85,0.01,0.01,44685,0
89224,0.0,0.05,0.83,0.01,0.01,44686,0
89226,0.01,0.05,0.81,0.01,0.01,44687,0
89228,0.02,0.08,0.76,0.02,0.04,44688,0
89230,0.01,0.1,0.63,0.04,0.03,44689,0
89232,0.01,0.1,0.75,0.02,0.01,44690,0
89234,0.0,0.07,0.8,0.01,0.01,44691,0
89236,0.02,0.08,0.74,0.03,0.04,44692,0
89238,0.01,0.05,0.68,0.01,0.02,44693,0
89240,0.02,0.15,0.52,0.03,0.01,44694,0
89242,0.01,0.13,0.27,0.02,0.02,44695,0
89244,0.02,0.18,0.24,0.03,0.01,44696,0
89246,0.01,0.14,0.19,0.03,0.02,44697,0
89248,0.02,0.33,0.07,0.04,0.03,44698,0
89250,0.02,0.19,0.15,0.06,0.03,44699,0
89252,0.02,0.29,0.04,0.03,0.02,44700,0
89254,0.02,0.23,0.01,0.03,0.02,44701,0
89256,0.02,0.32,0.03,0.05,0.03,44702,0
89258,0.03,0.41,0.04,0.06,0.06,44703,0
89260,0.03,0.33,0.04,0.05,0.04,44704,0
89262,0.03,0.36,0.15,0.04,0.04,44705,0
89264,0.03,0.31,0.42,0.08,0.04,44706,0
89266,0.01,0.06,0.77,0.03,0.02,44707,0
89268,0.0,0.01,0.98,0.0,0.0,44708,0
89270,0.0,0.0,0.98,0.0,0.0,44709,0
89272,0.0,0.0,1.0,0.0,0.0,44710,0
89274,0.0,0.0,1.0,0.0,0.0,44711,0
89276,0.0,0.0,0.99,0.0,0.0,44712,0
89278,0.0,0.0,0.99,0.0,0.0,44713,0
89280,0.0,0.0,1.0,0.0,0.0,44714,0
89282,0.0,0.0,0.99,0.0,0.0,44715,0
89284,0.0,0.0,0.99,0.0,0.0,44716,0
89286,0.0,0.0,0.99,0.0,0.0,44717,0
89288,0.0,0.0,0.99,0.0,0.0,44718,0
89290,0.0,0.0,0.99,0.0,0.0,44719,0
89292,0.0,0.0,0.99,0.0,0.0,44720,0
89294,0.0,0.0,0.98,0.0,0.0,44721,0
89296,0.0,0.0,0.98,0.0,0.0,44722,0
89298,0.0,0.0,0.98,0.0,0.0,44723,0
89300,0.0,0.0,0.94,0.0,0.0,44724,0
89302,0.01,0.02,0.76,0.02,0.0,44725,0
89304,0.01,0.02,0.73,0.01,0.0,44726,0
89306,0.01,0.01,0.72,0.01,0.0,44727,0
89308,0.0,0.0,0.94,0.0,0.0,44728,0
89310,0.0,0.0,0.96,0.0,0.0,44729,0
89312,0.0,0.0,0.99,0.0,0.0,44730,0
89314,0.0,0.0,1.0,0.0,0.0,44731,0
89316,0.0,0.0,0.99,0.0,0.0,44732,0
89318,0.0,0.0,1.0,0.0,0.0,44733,0
89320,0.0,0.0,0.99,0.0,0.0,44734,0
89322,0.0,0.0,1.0,0.0,0.0,44735,0
89324,0.0,0.0,0.99,0.0,0.0,44736,0
89326,0.0,0.0,1.0,0.0,0.0,44737,0
89328,0.0,0.0,0.99,0.0,0.0,44738,0
89330,0.0,0.0,0.99,0.0,0.0,44739,0
89332,0.0,0.0,0.99,0.0,0.0,44740,0
89334,0.0,0.0,0.99,0.0,0.0,44741,0
89336,0.0,0.0,1.0,0.0,0.0,44742,0
89338,0.0,0.0,1.0,0.0,0.0,44743,0
89340,0.0,0.0,1.0,0.0,0.0,44744,0
89342,0.0,0.0,0.99,0.0,0.0,44745,0
89344,0.0,0.0,0.99,0.0,0.0,44746,0
89346,0.0,0.0,1.0,0.0,0.0,44747,0
89348,0.0,0.0,1.0,0.0,0.0,44748,0
89350,0.0,0.0,0.99,0.0,0.0,44749,0
89352,0.0,0.0,0.99,0.0,0.0,44750,0
89354,0.0,0.0,0.99,0.0,0.0,44751,0
89355,0.0,0.0,0.99,0.0,0.0,44752,0
89357,0.0,0.0,0.99,0.0,0.0,44753,0
89359,0.0,0.0,0.99,0.0,0.0,44754,0
89361,0.0,0.0,1.0,0.0,0.0,44755,0
89363,0.0,0.0,0.99,0.0,0.0,44756,0
89365,0.0,0.0,1.0,0.0,0.0,44757,0
89367,0.0,0.0,1.0,0.0,0.0,44758,0
89369,0.0,0.0,1.0,0.0,0.0,44759,0
89371,0.0,0.0,1.0,0.0,0.0,44760,0
89373,0.0,0.0,1.0,0.0,0.0,44761,0
89375,0.0,0.0,1.0,0.0,0.0,44762,0
89377,0.0,0.0,1.0,0.0,0.0,44763,0
89379,0.0,0.0,1.0,0.0,0.0,44764,0
89381,0.0,0.0,0.99,0.0,0.0,44765,0
89383,0.0,0.0,0.99,0.0,0.0,44766,0
89385,0.0,0.0,1.0,0.0,0.0,44767,0
89387,0.0,0.0,0.99,0.0,0.0,44768,0
89389,0.0,0.0,1.0,0.0,0.0,44769,0
89391,0.0,0.0,0.99,0.0,0.0,44770,0
89393,0.0,0.0,0.99,0.0,0.0,44771,0
89395,0.0,0.0,0.99,0.0,0.0,44772,0
89397,0.0,0.0,0.99,0.0,0.0,44773,0
89399,0.0,0.0,0.98,0.0,0.0,44774,0
89401,0.0,0.0,0.97,0.0,0.0,44775,0
89403,0.0,0.0,0.99,0.0,0.0,44776,0
89405,0.0,0.01,0.96,0.0,0.01,44777,0
89407,0.0,0.0,0.99,0.0,0.0,44778,0
89409,0.0,0.01,0.97,0.0,0.0,44779,0
89411,0.0,0.01,0.95,0.0,0.01,44780,0
89413,0.0,0.0,0.96,0.0,0.0,44781,0
89415,0.0,0.01,0.96,0.0,0.0,44782,0
89417,0.0,0.01,0.94,0.0,0.01,44783,0
89419,0.0,0.0,0.95,0.0,0.0,44784,0
89421,0.0,0.02,0.94,0.0,0.01,44785,0
89423,0.0,0.02,0.92,0.01,0.01,44786,0
89425,0.0,0.01,0.9,0.0,0.0,44787,0
89427,0.0,0.02,0.91,0.0,0.01,44788,0
89429,0.0,0.02,0.86,0.01,0.01,44789,0
89431,0.0,0.05,0.67,0.02,0.02,44790,0
89433,0.0,0.05,0.78,0.01,0.02,44791,0
89435,0.01,0.11,0.59,0.01,0.02,44792,0
89437,0.01,0.07,0.41,0.03,0.0,44793,0
89439,0.02,0.09,0.16,0.03,0.0,44794,0
89441,0.02,0.1,0.05,0.06,0.0,44795,0
89443,0.01,0.08,0.11,0.04,0.01,44796,0
89445,0.01,0.14,0.09,0.03,0.01,44797,0
89447,0.01,0.07,0.19,0.04,0.01,44798,0
89449,0.01,0.06,0.24,0.03,0.01,44799,0
89451,0.01,0.09,0.14,0.04,0.01,44800,0
89453,0.01,0.08,0.17,0.03,0.01,44801,0
89455,0.01,0.08,0.15,0.03,0.01,44802,0
89457,0.01,0.1,0.17,0.02,0.02,44803,0
89459,0.01,0.09,0.11,0.02,0.02,44804,0
89461,0.01,0.13,0.15,0.03,0.03,44805,0
89463,0.01,0.17,0.17,0.04,0.03,44806,0
89465,0.01,0.14,0.13,0.03,0.04,44807,0
89467,0.02,0.11,0.13,0.05,0.05,44808,0
89469,0.01,0.13,0.15,0.02,0.03,44809,0
89471,0.01,0.12,0.15,0.03,0.01,44810,0
89473,0.01,0.12,0.11,0.03,0.01,44811,0
89475,0.01,0.15,0.18,0.05,0.01,44812,0
89477,0.01,0.09,0.1,0.03,0.01,44813,0
89479,0.02,0.13,0.15,0.03,0.01,44814,0
89481,0.03,0.15,0.1,0.03,0.01,44815,0
89483,0.03,0.16,0.22,0.04,0.02,44816,0
89485,0.03,0.23,0.18,0.05,0.02,44817,0
89487,0.01,0.08,0.18,0.04,0.01,44818,0
89489,0.01,0.09,0.18,0.04,0.01,44819,0
89491,0.01,0.12,0.14,0.04,0.01,44820,0
89493,0.02,0.18,0.08,0.05,0.03,44821,0
89495,0.01,0.16,0.15,0.05,0.02,44822,0
89497,0.02,0.22,0.14,0.05,0.02,44823,0
89499,0.02,0.13,0.19,0.04,0.01,44824,0
89501,0.01,0.12,0.12,0.04,0.01,44825,0
89503,0.01,0.12,0.14,0.03,0.01,44826,0
89505,0.01,0.1,0.19,0.03,0.01,44827,0
89507,0.01,0.15,0.17,0.04,0.01,44828,0
89509,0.01,0.19,0.19,0.04,0.02,44829,0
89511,0.01,0.14,0.16,0.04,0.03,44830,0
89513,0.01,0.13,0.13,0.05,0.02,44831,0
89515,0.01,0.14,0.18,0.07,0.02,44832,0
89517,0.01,0.09,0.19,0.02,0.01,44833,0
89519,0.01,0.16,0.24,0.04,0.02,44834,0
89521,0.01,0.15,0.24,0.04,0.02,44835,0
89523,0.01,0.15,0.2,0.03,0.01,44836,0
89525,0.01,0.1,0.22,0.03,0.01,44837,0
89527,0.01,0.08,0.19,0.02,0.01,44838,0
89529,0.01,0.12,0.25,0.04,0.01,44839,0
89531,0.01,0.09,0.14,0.03,0.01,44840,0
89533,0.01,0.11,0.21,0.03,0.01,44841,0
89535,0.01,0.12,0.45,0.03,0.01,44842,0
89537,0.01,0.14,0.24,0.04,0.02,44843,0
89539,0.01,0.13,0.2,0.03,0.03,44844,0
89541,0.02,0.13,0.15,0.03,0.03,44845,0
89543,0.01,0.11,0.13,0.04,0.02,44846,0
89545,0.01,0.17,0.13,0.06,0.01,44847,0
89547,0.02,0.12,0.17,0.05,0.02,44848,0
89549,0.01,0.16,0.21,0.04,0.02,44849,0
89551,0.01,0.04,0.2,0.02,0.01,44850,0
89553,0.01,0.1,0.3,0.03,0.01,44851,0
89555,0.01,0.1,0.13,0.03,0.01,44852,0
89557,0.02,0.12,0.21,0.04,0.02,44853,0
89559,0.01,0.09,0.14,0.04,0.02,44854,0
89561,0.01,0.1,0.18,0.04,0.02,44855,0
89563,0.01,0.07,0.21,0.02,0.01,44856,0
89565,0.01,0.12,0.07,0.04,0.01,44857,0
89567,0.01,0.08,0.08,0.03,0.01,44858,0
89569,0.02,0.1,0.18,0.05,0.0,44859,0
89571,0.02,0.07,0.11,0.04,0.01,44860,0
89573,0.01,0.04,0.27,0.03,0.0,44861,0
89575,0.01,0.04,0.56,0.02,0.0,44862,0
89577,0.01,0.05,0.6,0.01,0.0,44863,0
89579,0.01,0.02,0.5,0.01,0.0,44864,0
89581,0.01,0.05,0.52,0.02,0.0,44865,0
89583,0.01,0.02,0.26,0.01,0.0,44866,0
89585,0.02,0.07,0.41,0.02,0.0,44867,0
89587,0.03,0.06,0.54,0.02,0.01,44868,0
89589,0.02,0.1,0.15,0.02,0.01,44869,0
89591,0.02,0.07,0.4,0.02,0.0,44870,0
89593,0.02,0.11,0.4,0.02,0.01,44871,0
89595,0.02,0.07,0.47,0.02,0.01,44872,0
89597,0.02,0.08,0.35,0.02,0.0,44873,0
89599,0.01,0.03,0.52,0.01,0.0,44874,0
89601,0.02,0.08,0.41,0.02,0.01,44875,0
89603,0.01,0.11,0.31,0.02,0.01,44876,0
89605,0.02,0.07,0.36,0.02,0.01,44877,0
89607,0.01,0.03,0.74,0.01,0.0,44878,0
89609,0.01,0.02,0.74,0.01,0.01,44879,0
89611,0.02,0.02,0.74,0.01,0.0,44880,0
89613,0.01,0.07,0.68,0.02,0.01,44881,0
89615,0.01,0.02,0.78,0.01,0.01,44882,0
89617,0.01,0.05,0.76,0.02,0.02,44883,0
89619,0.01,0.02,0.83,0.01,0.01,44884,0
89621,0.02,0.11,0.72,0.02,0.02,44885,0
89623,0.01,0.05,0.75,0.02,0.01,44886,0
89625,0.01,0.05,0.74,0.02,0.01,44887,0
89627,0.01,0.04,0.83,0.02,0.0,44888,0
89629,0.01,0.04,0.8,0.02,0.01,44889,0
89631,0.0,0.03,0.91,0.01,0.01,44890,0
89633,0.01,0.06,0.87,0.01,0.01,44891,0
89635,0.01,0.05,0.85,0.02,0.02,44892,0
89637,0.0,0.02,0.93,0.01,0.0,44893,0
89639,0.01,0.04,0.84,0.03,0.01,44894,0
89641,0.01,0.05,0.75,0.02,0.01,44895,0
89643,0.0,0.01,0.92,0.0,0.0,44896,0
89645,0.0,0.02,0.92,0.01,0.01,44897,0
89647,0.0,0.03,0.9,0.01,0.02,44898,0
89649,0.0,0.03,0.9,0.01,0.02,44899,0
89651,0.0,0.04,0.84,0.01,0.02,44900,0
89653,0.01,0.04,0.87,0.01,0.02,44901,0
89655,0.01,0.03,0.84,0.01,0.01,44902,0
89657,0.0,0.03,0.92,0.0,0.01,44903,0
89659,0.0,0.02,0.94,0.01,0.01,44904,0
89661,0.0,0.03,0.87,0.01,0.01,44905,0
89663,0.0,0.02,0.92,0.01,0.0,44906,0
89665,0.0,0.02,0.93,0.01,0.01,44907,0
89667,0.0,0.04,0.88,0.01,0.01,44908,0
89669,0.01,0.04,0.83,0.01,0.01,44909,0
89671,0.01,0.05,0.81,0.01,0.02,44910,0
89673,0.01,0.04,0.83,0.02,0.01,44911,0
89675,0.01,0.05,0.86,0.01,0.02,44912,0
89677,0.01,0.08,0.66,0.03,0.02,44913,0
89679,0.01,0.05,0.61,0.02,0.01,44914,0
89681,0.02,0.11,0.57,0.03,0.02,44915,0
89683,0.02,0.12,0.28,0.03,0.01,44916,0
89685,0.03,0.25,0.15,0.03,0.01,44917,0
89687,0.01,0.09,0.1,0.02,0.0,44918,0
89689,0.02,0.14,0.16,0.04,0.01,44919,0
89691,0.02,0.15,0.14,0.05,0.01,44920,0
89693,0.01,0.14,0.21,0.04,0.03,44921,0
89695,0.02,0.16,0.1,0.05,0.03,44922,0
89697,0.01,0.2,0.2,0.04,0.02,44923,0
89699,0.01,0.23,0.12,0.02,0.05,44924,0
89701,0.02,0.24,0.16,0.04,0.05,44925,0
89703,0.02,0.18,0.12,0.04,0.02,44926,0
89705,0.02,0.3,0.12,0.02,0.09,44927,0
89707,0.02,0.19,0.18,0.04,0.06,44928,0
89709,0.02,0.25,0.09,0.04,0.03,44929,0
89711,0.02,0.33,0.22,0.07,0.05,44930,0
89713,0.02,0.27,0.2,0.06,0.05,44931,0
89715,0.02,0.21,0.23,0.04,0.02,44932,0
89717,0.02,0.22,0.15,0.03,0.05,44933,0
89719,0.02,0.22,0.29,0.06,0.06,44934,0
89721,0.02,0.26,0.14,0.03,0.03,44935,0
89723,0.02,0.29,0.23,0.06,0.05,44936,0
89725,0.01,0.27,0.12,0.05,0.03,44937,0
89727,0.02,0.3,0.11,0.05,0.03,44938,0
89729,0.02,0.31,0.07,0.03,0.03,44939,0
89731,0.02,0.3,0.15,0.06,0.03,44940,0
89733,0.01,0.25,0.17,0.04,0.03,44941,0
89735,0.03,0.33,0.14,0.05,0.03,44942,0
89737,0.02,0.43,0.13,0.05,0.05,44943,0
89739,0.02,0.28,0.13,0.04,0.07,44944,0
89741,0.02,0.24,0.08,0.03,0.05,44945,0
89743,0.02,0.42,0.03,0.07,0.04,44946,0
89745,0.02,0.22,0.05,0.08,0.04,44947,0
89747,0.03,0.31,0.05,0.05,0.07,44948,0
89749,0.02,0.12,0.06,0.05,0.02,44949,0
89751,0.03,0.19,0.15,0.04,0.01,44950,0
89753,0.05,0.33,0.12,0.12,0.04,44951,0
89755,0.02,0.29,0.25,0.06,0.18,44952,0
89757,0.02,0.09,0.7,0.02,0.08,44953,0
89759,0.01,0.14,0.64,0.03,0.06,44954,0
89761,0.01,0.08,0.65,0.03,0.02,44955,0
89763,0.01,0.08,0.68,0.03,0.03,44956,0
89765,0.01,0.08,0.68,0.03,0.03,44957,0
89767,0.01,0.06,0.81,0.01,0.02,44958,0
89769,0.0,0.04,0.88,0.01,0.01,44959,0
89771,0.01,0.06,0.8,0.01,0.02,44960,0
89773,0.0,0.03,0.89,0.01,0.01,44961,0
89775,0.01,0.07,0.72,0.02,0.03,44962,0
89777,0.01,0.06,0.8,0.01,0.02,44963,0
89779,0.0,0.02,0.9,0.01,0.0,44964,0
89781,0.0,0.01,0.96,0.0,0.01,44965,0
89783,0.01,0.05,0.82,0.01,0.03,44966,0
89785,0.0,0.02,0.87,0.01,0.01,44967,0
89787,0.01,0.03,0.85,0.02,0.01,44968,0
89789,0.01,0.07,0.72,0.02,0.03,44969,0
89791,0.01,0.06,0.73,0.01,0.01,44970,0
89793,0.0,0.05,0.87,0.01,0.01,44971,0
89795,0.01,0.06,0.76,0.01,0.03,44972,0
89797,0.01,0.04,0.81,0.01,0.01,44973,0
89799,0.01,0.07,0.75,0.02,0.02,44974,0
89801,0.01,0.08,0.67,0.01,0.03,44975,0
89803,0.01,0.04,0.78,0.01,0.01,44976,0
89805,0.01,0.07,0.79,0.01,0.02,44977,0
89807,0.0,0.05,0.79,0.02,0.01,44978,0
89809,0.0,0.04,0.88,0.01,0.01,44979,0
89811,0.01,0.04,0.88,0.01,0.01,44980,0
89813,0.01,0.07,0.73,0.02,0.01,44981,0
