normalize,fear,happy
75551,0.03,0.07
75571,0.03,0.2
75590,0.05,0.09
75610,0.02,0.14
75630,0.06,0.04
75650,0.03,0.17
75670,0.03,0.06
75689,0.03,0.03
75709,0.04,0.06
75729,0.05,0.04
75749,0.03,0.02
75769,0.05,0.03
75788,0.03,0.04
75808,0.03,0.03
75828,0.1,0.01
75848,0.1,0.01
75868,0.06,0.01
75887,0.04,0.0
75907,0.05,0.0
75927,0.02,0.0
75947,0.03,0.0
75967,0.03,0.0
75986,0.04,0.0
76006,0.04,0.01
76026,0.07,0.0
76046,0.06,0.0
76065,0.04,0.0
76085,0.05,0.0
76105,0.04,0.0
76125,0.05,0.0
76145,0.04,0.0
76164,0.07,0.0
76184,0.08,0.0
76204,0.07,0.0
76224,0.07,0.0
76244,0.03,0.0
76263,0.05,0.0
76283,0.01,0.0
76303,0.05,0.0
76323,0.06,0.0
76343,0.05,0.0
76362,0.01,0.0
76382,0.03,0.0
76402,0.01,0.0
76422,0.06,0.0
76442,0.05,0.0
76461,0.04,0.0
76481,0.05,0.0
76501,0.03,0.0
76521,0.07,0.0
76541,0.04,0.0
76560,0.04,0.0
76580,0.05,0.0
76600,0.06,0.0
76620,0.05,0.0
76639,0.07,0.0
76659,0.06,0.0
76679,0.05,0.0
76699,0.08,0.0
76719,0.08,0.0
76738,0.08,0.0
76758,0.06,0.0
76778,0.09,0.0
76798,0.06,0.0
76818,0.06,0.0
76837,0.04,0.0
76857,0.08,0.01
76877,0.04,0.08
76897,0.03,0.45
76917,0.02,0.7
76936,0.01,0.74
76956,0.04,0.58
76976,0.01,0.47
76996,0.02,0.23
77016,0.01,0.66
77035,0.02,0.73
77055,0.0,0.9
77075,0.01,0.57
77095,0.02,0.32
77115,0.03,0.14
77134,0.03,0.13
77154,0.02,0.36
77174,0.03,0.12
77194,0.02,0.16
77213,0.04,0.09
77233,0.03,0.15
77253,0.07,0.1
77273,0.03,0.04
77293,0.03,0.04
77312,0.02,0.04
77332,0.02,0.08
77352,0.02,0.02
77372,0.05,0.03
77392,0.02,0.02
77411,0.02,0.03
77431,0.04,0.01
77451,0.04,0.01
77471,0.02,0.01
77491,0.03,0.0
77510,0.07,0.0
77530,0.01,0.0
77550,0.02,0.0
77570,0.02,0.01
77590,0.02,0.01
77609,0.03,0.0
77629,0.02,0.01
77649,0.08,0.01
77669,0.04,0.01
77689,0.05,0.0
77708,0.03,0.0
77728,0.04,0.0
77748,0.02,0.01
77768,0.03,0.0
77788,0.08,0.0
77807,0.07,0.0
77827,0.07,0.0
77847,0.02,0.0
77867,0.05,0.01
77886,0.03,0.0
77906,0.04,0.0
77926,0.09,0.04
77946,0.02,0.01
77966,0.04,0.01
77985,0.06,0.07
78005,0.04,0.56
78025,0.01,0.83
78045,0.0,0.95
78065,0.0,0.91
78084,0.02,0.62
78104,0.01,0.74
78124,0.01,0.53
78144,0.02,0.13
78164,0.04,0.28
78183,0.02,0.26
78203,0.02,0.24
78223,0.04,0.09
78243,0.01,0.49
78263,0.03,0.12
78282,0.02,0.35
78302,0.02,0.15
78322,0.02,0.09
78342,0.06,0.02
78362,0.02,0.02
78381,0.02,0.02
78401,0.02,0.01
78421,0.01,0.01
78441,0.02,0.01
78460,0.02,0.01
78480,0.04,0.0
78500,0.04,0.0
78520,0.06,0.0
78540,0.04,0.0
78559,0.06,0.0
78579,0.04,0.0
78599,0.05,0.0
78619,0.02,0.0
78639,0.04,0.0
78658,0.05,0.0
78678,0.05,0.0
78698,0.06,0.0
78718,0.04,0.09
78738,0.02,0.51
78757,0.03,0.16
78777,0.04,0.07
78797,0.04,0.1
78817,0.02,0.05
78837,0.01,0.04
78856,0.02,0.03
78876,0.01,0.03
78896,0.02,0.02
78916,0.01,0.02
78936,0.02,0.01
78955,0.03,0.01
78975,0.02,0.01
78995,0.02,0.01
79015,0.02,0.01
79034,0.03,0.0
79054,0.02,0.0
79074,0.02,0.01
79094,0.05,0.0
79114,0.03,0.0
79133,0.02,0.0
79153,0.01,0.0
79173,0.06,0.0
79193,0.08,0.0
79213,0.05,0.01
79232,0.05,0.01
79252,0.03,0.0
79272,0.04,0.0
79292,0.03,0.0
79312,0.04,0.0
79331,0.02,0.0
79351,0.02,0.0
79371,0.03,0.01
79391,0.04,0.0
79411,0.03,0.0
79430,0.05,0.0
79450,0.03,0.0
79470,0.02,0.0
79490,0.03,0.0
79510,0.05,0.0
79529,0.04,0.0
79549,0.02,0.0
79569,0.03,0.0
79589,0.03,0.0
79608,0.03,0.0
79628,0.04,0.0
79648,0.04,0.0
79668,0.03,0.0
79688,0.02,0.0
79707,0.06,0.0
79727,0.02,0.0
79747,0.07,0.0
79767,0.01,0.0
79787,0.05,0.0
79806,0.04,0.0
79826,0.05,0.0
79846,0.04,0.0
79866,0.03,0.0
79886,0.07,0.0
79905,0.03,0.0
79925,0.05,0.0
79945,0.03,0.0
79965,0.04,0.0
79985,0.02,0.0
80004,0.09,0.0
80024,0.03,0.0
80044,0.02,0.0
80064,0.07,0.0
80084,0.05,0.0
80103,0.06,0.0
80123,0.01,0.02
80143,0.03,0.05
80163,0.01,0.49
80182,0.01,0.28
80202,0.02,0.08
80222,0.01,0.07
80242,0.01,0.22
80262,0.02,0.21
80281,0.04,0.04
80301,0.02,0.15
80321,0.03,0.07
80341,0.02,0.05
80361,0.02,0.04
80380,0.02,0.02
80400,0.03,0.09
80420,0.01,0.01
80440,0.01,0.02
80460,0.02,0.02
80479,0.01,0.01
80499,0.03,0.0
80519,0.03,0.0
80539,0.04,0.0
80559,0.03,0.0
80578,0.05,0.01
80598,0.04,0.01
80618,0.03,0.01
80638,0.03,0.0
80658,0.02,0.02
80677,0.03,0.02
80697,0.02,0.01
80717,0.02,0.01
80737,0.05,0.0
80756,0.02,0.0
80776,0.04,0.0
80796,0.04,0.0
80816,0.03,0.0
80836,0.03,0.0
80855,0.02,0.01
80875,0.03,0.01
80895,0.03,0.0
80915,0.05,0.0
80935,0.02,0.0
80954,0.03,0.0
80974,0.04,0.0
80994,0.03,0.01
81014,0.03,0.0
81034,0.03,0.0
81053,0.03,0.0
81073,0.04,0.01
81093,0.03,0.01
81113,0.02,0.0
81133,0.02,0.0
81152,0.05,0.01
81172,0.05,0.08
81192,0.11,0.12
81212,0.01,0.16
81232,0.01,0.01
81251,0.03,0.01
81271,0.03,0.01
81291,0.01,0.0
81311,0.01,0.01
81330,0.01,0.0
81350,0.01,0.0
81370,0.02,0.0
81390,0.01,0.0
81410,0.02,0.0
81429,0.02,0.0
81449,0.01,0.0
81469,0.03,0.0
81489,0.03,0.0
81509,0.03,0.0
81528,0.02,0.0
81548,0.03,0.0
81568,0.02,0.0
81588,0.03,0.0
81608,0.04,0.0
81627,0.02,0.0
81647,0.05,0.0
81667,0.04,0.0
81687,0.04,0.0
81707,0.05,0.0
81726,0.04,0.0
81746,0.04,0.0
81766,0.03,0.0
81786,0.05,0.0
81806,0.04,0.0
81825,0.06,0.0
81845,0.05,0.0
81865,0.04,0.0
81885,0.04,0.0
81904,0.03,0.0
81924,0.02,0.0
81944,0.03,0.0
81964,0.1,0.0
81984,0.07,0.0
82003,0.05,0.0
82023,0.08,0.0
82043,0.02,0.0
82063,0.02,0.01
82083,0.04,0.01
82102,0.04,0.0
82122,0.03,0.07
82142,0.03,0.13
82162,0.03,0.23
82182,0.03,0.14
82201,0.04,0.11
82221,0.04,0.06
82241,0.05,0.07
82261,0.03,0.05
82281,0.05,0.0
82300,0.03,0.0
82320,0.02,0.0
82340,0.01,0.0
82360,0.02,0.0
82380,0.02,0.0
82399,0.02,0.0
82419,0.04,0.0
82439,0.02,0.0
82459,0.06,0.0
82479,0.03,0.0
82498,0.04,0.0
82518,0.03,0.0
82538,0.04,0.0
82558,0.05,0.0
82577,0.06,0.0
82597,0.06,0.0
82617,0.06,0.0
82637,0.04,0.0
82657,0.04,0.0
82676,0.07,0.0
82696,0.04,0.0
82716,0.03,0.0
82736,0.04,0.0
82756,0.05,0.0
82775,0.02,0.0
82795,0.05,0.0
82815,0.03,0.0
82835,0.03,0.0
82855,0.04,0.0
82874,0.04,0.0
82894,0.05,0.0
82914,0.05,0.0
82934,0.08,0.0
82954,0.02,0.0
82973,0.07,0.0
82993,0.03,0.0
83013,0.07,0.0
83033,0.06,0.0
83053,0.07,0.0
83072,0.03,0.0
83092,0.06,0.0
83112,0.05,0.0
83132,0.04,0.0
83151,0.06,0.0
83171,0.04,0.0
83191,0.05,0.0
83211,0.04,0.0
83231,0.07,0.0
83250,0.1,0.0
83270,0.08,0.0
83290,0.06,0.0
83310,0.09,0.0
83330,0.09,0.0
83349,0.08,0.0
83369,0.05,0.0
83389,0.08,0.0
83409,0.07,0.0
83429,0.06,0.0
83448,0.12,0.0
83468,0.09,0.0
83488,0.12,0.0
83508,0.08,0.0
83528,0.06,0.0
83547,0.08,0.0
83567,0.06,0.0
83587,0.09,0.0
83607,0.07,0.0
83627,0.03,0.0
83646,0.02,0.02
83666,0.01,0.03
83686,0.01,0.11
83706,0.04,0.12
83725,0.01,0.05
83745,0.03,0.13
83765,0.04,0.1
83785,0.04,0.03
83805,0.02,0.07
83824,0.04,0.04
83844,0.04,0.02
83864,0.03,0.02
83884,0.05,0.01
83904,0.02,0.01
83923,0.02,0.0
83943,0.03,0.01
83963,0.01,0.0
83983,0.02,0.0
84003,0.03,0.0
84022,0.03,0.0
84042,0.02,0.0
84062,0.03,0.0
84082,0.04,0.0
84102,0.06,0.0
84121,0.06,0.0
84141,0.05,0.0
84161,0.05,0.0
84181,0.06,0.0
84201,0.06,0.0
84220,0.08,0.0
84240,0.06,0.0
84260,0.06,0.0
84280,0.06,0.0
84299,0.06,0.0
84319,0.05,0.0
84339,0.06,0.0
84359,0.04,0.0
84379,0.07,0.0
84398,0.04,0.0
84418,0.05,0.0
84438,0.04,0.0
84458,0.05,0.0
84478,0.07,0.0
84497,0.08,0.0
84517,0.12,0.0
84537,0.1,0.0
84557,0.06,0.0
84577,0.07,0.0
84596,0.08,0.0
84616,0.08,0.0
84636,0.09,0.0
84656,0.08,0.0
84676,0.06,0.0
84695,0.1,0.0
84715,0.07,0.0
84735,0.05,0.0
84755,0.07,0.0
84775,0.08,0.0
84794,0.1,0.0
84814,0.07,0.0
84834,0.14,0.0
84854,0.08,0.0
84873,0.06,0.0
84893,0.04,0.0
84913,0.05,0.0
84933,0.06,0.0
84953,0.03,0.0
84972,0.07,0.0
84992,0.07,0.0
85012,0.09,0.0
85032,0.05,0.0
85052,0.08,0.0
85071,0.06,0.0
85091,0.05,0.0
85111,0.08,0.0
85131,0.08,0.0
85151,0.03,0.0
85170,0.06,0.0
85190,0.06,0.0
85210,0.06,0.0
85230,0.06,0.0
85250,0.07,0.0
85269,0.07,0.0
85289,0.09,0.0
85309,0.05,0.0
85329,0.11,0.0
85349,0.1,0.0
85368,0.04,0.0
85388,0.1,0.0
85408,0.06,0.0
85428,0.04,0.0
85447,0.02,0.0
85467,0.09,0.0
85487,0.03,0.0
85507,0.03,0.0
85527,0.04,0.0
85546,0.04,0.0
85566,0.06,0.0
85586,0.04,0.0
85606,0.05,0.0
85626,0.05,0.0
85645,0.05,0.0
85665,0.04,0.0
85685,0.08,0.0
85705,0.07,0.0
85725,0.02,0.0
85744,0.01,0.01
85764,0.02,0.02
85784,0.02,0.01
85804,0.02,0.01
85824,0.04,0.02
85843,0.02,0.02
85863,0.02,0.0
85883,0.02,0.0
85903,0.03,0.01
85923,0.02,0.0
85942,0.02,0.0
85962,0.02,0.0
85982,0.03,0.0
86002,0.02,0.0
86021,0.03,0.0
86041,0.05,0.0
86061,0.02,0.0
86081,0.03,0.0
86101,0.02,0.0
86120,0.02,0.0
86140,0.02,0.0
86160,0.03,0.0
86180,0.02,0.0
86200,0.01,0.01
86219,0.02,0.0
86239,0.02,0.0
86259,0.05,0.0
86279,0.02,0.0
86299,0.01,0.01
86318,0.01,0.01
86338,0.01,0.01
86358,0.03,0.01
86378,0.01,0.03
86398,0.02,0.04
86417,0.01,0.05
86437,0.02,0.05
86457,0.03,0.04
86477,0.02,0.05
86497,0.02,0.14
86516,0.01,0.06
86536,0.03,0.08
86556,0.02,0.13
86576,0.01,0.07
86595,0.02,0.07
86615,0.04,0.14
86635,0.02,0.07
86655,0.01,0.03
86675,0.01,0.14
86694,0.01,0.01
86714,0.02,0.04
86734,0.04,0.02
86754,0.03,0.01
86774,0.02,0.03
86793,0.01,0.03
86813,0.02,0.01
86833,0.02,0.01
86853,0.02,0.01
86873,0.03,0.0
86892,0.02,0.0
86912,0.02,0.0
86932,0.04,0.0
86952,0.03,0.0
86972,0.02,0.0
86991,0.04,0.0
87011,0.04,0.0
87031,0.02,0.0
87051,0.02,0.0
87071,0.03,0.0
87090,0.03,0.0
87110,0.03,0.0
87130,0.03,0.0
87150,0.04,0.0
87170,0.04,0.0
87189,0.02,0.0
87209,0.02,0.0
87229,0.03,0.0
87249,0.05,0.0
87268,0.04,0.0
87288,0.04,0.0
87308,0.03,0.0
87328,0.02,0.0
87348,0.03,0.0
87367,0.03,0.0
87387,0.02,0.0
87407,0.04,0.0
87427,0.05,0.0
87447,0.03,0.0
87466,0.03,0.0
87486,0.05,0.0
87506,0.04,0.0
87526,0.04,0.0
87546,0.02,0.0
87565,0.04,0.0
87585,0.02,0.0
87605,0.01,0.0
87625,0.06,0.01
87645,0.04,0.06
87664,0.02,0.59
87684,0.04,0.43
87704,0.04,0.26
87724,0.03,0.29
87744,0.03,0.23
87763,0.02,0.08
87783,0.04,0.18
87803,0.04,0.01
87823,0.01,0.02
87842,0.05,0.0
87862,0.03,0.0
87882,0.04,0.0
87902,0.03,0.01
87922,0.03,0.0
87941,0.05,0.0
87961,0.03,0.0
87981,0.03,0.0
88001,0.04,0.0
88021,0.04,0.0
88040,0.02,0.0
88060,0.03,0.0
88080,0.03,0.0
88100,0.01,0.0
88120,0.04,0.0
88139,0.01,0.01
88159,0.03,0.01
88179,0.05,0.01
88199,0.01,0.03
88219,0.02,0.02
88238,0.02,0.01
88258,0.02,0.01
88278,0.02,0.01
88298,0.01,0.04
88318,0.01,0.01
88337,0.01,0.0
88357,0.02,0.0
88377,0.02,0.0
88397,0.03,0.0
88416,0.01,0.0
88436,0.01,0.0
88456,0.03,0.0
88476,0.02,0.0
88496,0.07,0.0
88515,0.02,0.0
88535,0.03,0.0
88555,0.02,0.0
88575,0.05,0.0
88595,0.05,0.0
88614,0.04,0.0
88634,0.06,0.0
88654,0.03,0.0
88674,0.03,0.0
88694,0.04,0.0
88713,0.05,0.0
88733,0.05,0.0
88753,0.03,0.0
88773,0.04,0.0
88793,0.05,0.0
88812,0.04,0.0
88832,0.06,0.0
88852,0.04,0.0
88872,0.03,0.0
88892,0.06,0.0
88911,0.03,0.0
88931,0.04,0.0
88951,0.03,0.0
88971,0.06,0.0
88990,0.04,0.0
89010,0.05,0.0
89030,0.03,0.0
89050,0.05,0.0
89070,0.04,0.0
89089,0.04,0.0
89109,0.07,0.0
89129,0.03,0.0
89149,0.06,0.0
89169,0.05,0.0
89188,0.05,0.0
89208,0.05,0.0
89228,0.02,0.0
89248,0.05,0.0
89268,0.04,0.0
89287,0.04,0.0
89307,0.05,0.0
89327,0.05,0.0
89347,0.04,0.0
89367,0.03,0.0
89386,0.04,0.0
89406,0.03,0.0
89426,0.03,0.0
89446,0.05,0.0
89466,0.03,0.0
89485,0.04,0.0
89505,0.04,0.0
89525,0.05,0.0
89545,0.05,0.0
89564,0.03,0.0
89584,0.06,0.0
89604,0.07,0.0
89624,0.06,0.0
89644,0.13,0.0
89663,0.02,0.0
89683,0.02,0.0
89703,0.05,0.02
89723,0.09,0.02
89743,0.02,0.01
89762,0.07,0.0
89782,0.06,0.0
89802,0.06,0.0
89822,0.06,0.0
89842,0.09,0.01
89861,0.1,0.0
89881,0.02,0.03
89901,0.01,0.01
89921,0.02,0.01
89941,0.02,0.01
89960,0.02,0.0
89980,0.01,0.01
90000,0.02,0.01
90020,0.02,0.01
90040,0.02,0.0
90059,0.03,0.0
90079,0.02,0.0
90099,0.02,0.0
90119,0.04,0.0
90138,0.06,0.0
90158,0.03,0.0
90178,0.03,0.0
90198,0.01,0.06
90218,0.02,0.02
90237,0.02,0.01
90257,0.03,0.01
90277,0.02,0.0
90297,0.05,0.0
90317,0.1,0.0
90336,0.05,0.0
90356,0.11,0.0
90376,0.03,0.0
90396,0.08,0.0
90416,0.08,0.0
90435,0.08,0.0
90455,0.07,0.0
90475,0.04,0.0
90495,0.04,0.0
90515,0.03,0.0
90534,0.06,0.0
90554,0.07,0.0
90574,0.08,0.0
90594,0.09,0.0
90614,0.1,0.0
90633,0.05,0.0
90653,0.08,0.0
90673,0.08,0.0
90693,0.07,0.0
90712,0.09,0.0
90732,0.07,0.0
90752,0.01,0.0
90772,0.02,0.01
90792,0.02,0.01
90811,0.02,0.01
90831,0.01,0.0
90851,0.02,0.0
90871,0.03,0.0
90891,0.02,0.0
90910,0.03,0.0
90930,0.04,0.0
90950,0.04,0.0
90970,0.05,0.0
90990,0.09,0.0
91009,0.03,0.0
91029,0.02,0.01
91049,0.02,0.01
91069,0.02,0.0
91089,0.06,0.0
91108,0.06,0.0
91128,0.04,0.0
91148,0.02,0.01
91168,0.05,0.06
91188,0.04,0.32
91207,0.0,0.92
91227,0.0,0.96
91247,0.0,0.96
91267,0.0,0.95
91287,0.0,0.96
91306,0.0,0.96
91326,0.01,0.82
91346,0.01,0.59
91366,0.06,0.13
91385,0.04,0.05
91405,0.03,0.14
91425,0.04,0.01
91445,0.02,0.01
91465,0.03,0.13
91484,0.04,0.75
91504,0.03,0.47
91524,0.04,0.18
91544,0.01,0.18
91564,0.04,0.11
91583,0.03,0.22
91603,0.02,0.11
91623,0.02,0.13
91643,0.02,0.06
91663,0.02,0.08
91682,0.02,0.15
91702,0.03,0.11
91722,0.02,0.08
91742,0.04,0.07
91762,0.05,0.02
91781,0.03,0.01
91801,0.04,0.01
91821,0.01,0.03
91841,0.02,0.03
91861,0.02,0.04
91880,0.05,0.01
91900,0.05,0.01
91920,0.03,0.0
91940,0.02,0.0
91959,0.02,0.0
91979,0.05,0.09
91999,0.02,0.78
92019,0.04,0.23
92039,0.0,0.68
92058,0.0,0.8
92078,0.0,0.89
92098,0.0,0.92
92118,0.01,0.59
92138,0.03,0.65
92157,0.02,0.62
92177,0.02,0.29
92197,0.02,0.31
92217,0.03,0.18
92237,0.01,0.39
92256,0.04,0.44
92276,0.03,0.25
92296,0.05,0.32
92316,0.02,0.42
92336,0.02,0.54
92355,0.02,0.14
92375,0.01,0.28
92395,0.02,0.1
92415,0.01,0.21
92435,0.02,0.08
92454,0.01,0.04
92474,0.01,0.06
92494,0.02,0.03
92514,0.02,0.02
92533,0.01,0.05
92553,0.02,0.01
92573,0.02,0.02
92593,0.02,0.02
92613,0.02,0.01
92632,0.01,0.02
92652,0.01,0.01
92672,0.01,0.01
92692,0.04,0.01
92712,0.02,0.01
92731,0.03,0.01
92751,0.02,0.0
92771,0.02,0.0
92791,0.04,0.0
92811,0.03,0.0
92830,0.03,0.0
92850,0.02,0.0
92870,0.03,0.0
92890,0.04,0.0
92910,0.04,0.0
92929,0.03,0.0
92949,0.02,0.0
92969,0.04,0.0
92989,0.03,0.0
93009,0.03,0.01
93028,0.06,0.02
93048,0.01,0.0
93068,0.04,0.0
93088,0.02,0.0
93107,0.02,0.0
93127,0.01,0.0
93147,0.02,0.0
93167,0.01,0.0
93187,0.02,0.0
93206,0.02,0.0
93226,0.01,0.01
93246,0.01,0.0
93266,0.01,0.0
93286,0.01,0.0
93305,0.01,0.0
93325,0.01,0.0
93345,0.01,0.0
93365,0.01,0.0
93385,0.02,0.0
93404,0.04,0.0
93424,0.02,0.0
93444,0.02,0.0
93464,0.03,0.0
93484,0.04,0.0
93503,0.01,0.0
93523,0.03,0.0
93543,0.03,0.0
93563,0.03,0.0
93583,0.06,0.0
93602,0.02,0.0
93622,0.04,0.0
93642,0.04,0.0
93662,0.05,0.0
93681,0.04,0.0
93701,0.05,0.0
93721,0.08,0.0
93741,0.04,0.0
93761,0.05,0.0
93780,0.05,0.0
93800,0.04,0.0
93820,0.06,0.0
93840,0.1,0.0
93860,0.07,0.0
93879,0.07,0.0
93899,0.07,0.0
93919,0.04,0.0
93939,0.09,0.0
93959,0.04,0.0
93978,0.03,0.0
93998,0.06,0.0
94018,0.03,0.01
94038,0.02,0.0
94058,0.02,0.0
94077,0.01,0.0
94097,0.01,0.0
94117,0.02,0.0
94137,0.02,0.0
94157,0.02,0.0
94176,0.02,0.0
94196,0.02,0.0
94216,0.05,0.0
94236,0.02,0.0
94255,0.03,0.0
94275,0.03,0.0
94295,0.04,0.0
94315,0.09,0.0
94335,0.05,0.0
94354,0.05,0.0
94374,0.03,0.0
94394,0.05,0.0
94414,0.04,0.0
94434,0.09,0.0
94453,0.05,0.0
94473,0.06,0.0
94493,0.03,0.0
94513,0.05,0.0
94533,0.03,0.0
94552,0.06,0.0
94572,0.03,0.0
94592,0.05,0.0
94612,0.14,0.0
94632,0.03,0.0
94651,0.06,0.0
94671,0.04,0.0
94691,0.07,0.0
94711,0.05,0.0
94731,0.07,0.0
94750,0.07,0.0
94770,0.08,0.0
94790,0.07,0.0
94810,0.05,0.0
94829,0.08,0.0
94849,0.04,0.0
94869,0.07,0.0
94889,0.11,0.0
94909,0.05,0.0
94928,0.03,0.0
94948,0.06,0.0
94968,0.03,0.0
94988,0.05,0.0
95008,0.05,0.0
95027,0.04,0.0
95047,0.05,0.0
95067,0.07,0.0
95087,0.05,0.0
95107,0.05,0.0
95126,0.04,0.0
95146,0.04,0.0
95166,0.06,0.0
95186,0.04,0.0
95206,0.04,0.0
95225,0.04,0.0
95245,0.09,0.0
95265,0.07,0.0
95285,0.07,0.0
95305,0.04,0.0
95324,0.11,0.0
95344,0.03,0.0
95364,0.05,0.0
95384,0.09,0.0
95403,0.07,0.0
95423,0.11,0.0
95443,0.09,0.0
95463,0.06,0.0
95483,0.07,0.0
95502,0.09,0.0
95522,0.07,0.0
95542,0.05,0.0
95562,0.06,0.0
95582,0.06,0.0
95601,0.17,0.0
95621,0.06,0.0
95641,0.07,0.0
95661,0.06,0.0
95681,0.07,0.0
95700,0.06,0.0
95720,0.12,0.0
95740,0.06,0.0
95760,0.09,0.0
95780,0.11,0.0
95799,0.08,0.0
95819,0.08,0.0
95839,0.12,0.0
95859,0.06,0.0
95879,0.05,0.0
95898,0.07,0.0
95918,0.07,0.0
95938,0.06,0.0
95958,0.05,0.0
95978,0.06,0.0
95997,0.01,0.0
96017,0.05,0.0
96037,0.06,0.0
96057,0.09,0.0
96076,0.06,0.0
96096,0.05,0.0
96116,0.09,0.0
96136,0.06,0.0
96156,0.05,0.0
96175,0.11,0.0
96195,0.08,0.0
96215,0.09,0.0
96235,0.04,0.0
96255,0.05,0.0
96274,0.1,0.0
96294,0.07,0.0
96314,0.07,0.0
96334,0.1,0.0
96354,0.07,0.0
96373,0.1,0.0
96393,0.11,0.0
96413,0.05,0.0
96433,0.12,0.0
96453,0.11,0.0
96472,0.11,0.0
96492,0.11,0.0
96512,0.09,0.0
96532,0.13,0.0
96552,0.05,0.0
96571,0.14,0.0
96591,0.09,0.0
96611,0.13,0.0
96631,0.09,0.0
96650,0.08,0.0
96670,0.07,0.0
96690,0.11,0.0
96710,0.07,0.0
96730,0.08,0.0
96749,0.09,0.0
96769,0.09,0.0
96789,0.14,0.0
96809,0.09,0.0
96829,0.1,0.0
96848,0.06,0.0
96868,0.08,0.0
96888,0.06,0.0
96908,0.08,0.0
96928,0.11,0.0
96947,0.11,0.0
96967,0.12,0.0
96987,0.09,0.0
97007,0.15,0.0
97027,0.06,0.0
97046,0.1,0.0
97066,0.1,0.0
97086,0.11,0.0
97106,0.1,0.0
97126,0.11,0.0
97145,0.1,0.0
97165,0.14,0.0
97185,0.11,0.0
97205,0.05,0.01
97224,0.11,0.01
97244,0.09,0.0
97264,0.09,0.0
97284,0.08,0.0
97304,0.06,0.0
97323,0.06,0.0
97343,0.09,0.0
97363,0.1,0.0
97383,0.09,0.0
97403,0.05,0.0
97422,0.02,0.0
97442,0.01,0.0
97462,0.01,0.01
97482,0.02,0.0
97502,0.01,0.0
97521,0.01,0.0
97541,0.02,0.0
97561,0.01,0.0
97581,0.02,0.0
97601,0.02,0.0
97620,0.01,0.0
97640,0.01,0.0
97660,0.01,0.0
97680,0.02,0.0
97700,0.02,0.0
97719,0.01,0.0
97739,0.01,0.0
97759,0.01,0.0
97779,0.02,0.0
97798,0.02,0.0
97818,0.03,0.0
97838,0.02,0.0
97858,0.03,0.0
97878,0.05,0.0
97897,0.03,0.0
97917,0.03,0.0
97937,0.04,0.0
97957,0.03,0.0
97977,0.01,0.0
97996,0.05,0.0
98016,0.02,0.0
98036,0.04,0.0
98056,0.02,0.0
98076,0.03,0.0
98095,0.03,0.0
98115,0.03,0.0
98135,0.05,0.0
98155,0.03,0.0
98175,0.04,0.0
98194,0.04,0.0
98214,0.04,0.0
98234,0.04,0.0
98254,0.04,0.0
98274,0.05,0.0
98293,0.03,0.0
98313,0.05,0.0
98333,0.05,0.0
98353,0.04,0.0
98372,0.04,0.0
98392,0.05,0.0
98412,0.06,0.0
98432,0.04,0.0
98452,0.07,0.0
98471,0.07,0.0
98491,0.08,0.0
98511,0.04,0.0
98531,0.07,0.0
98551,0.05,0.0
98570,0.04,0.01
98590,0.05,0.0
98610,0.01,0.16
98630,0.01,0.23
98650,0.01,0.54
98669,0.01,0.44
98689,0.02,0.4
98709,0.01,0.46
98729,0.01,0.39
98749,0.02,0.31
98768,0.02,0.32
98788,0.01,0.55
98808,0.01,0.29
98828,0.01,0.44
98848,0.03,0.25
98867,0.01,0.02
98887,0.01,0.07
98907,0.02,0.02
98927,0.02,0.02
98946,0.03,0.0
98966,0.01,0.01
98986,0.04,0.01
99006,0.02,0.01
99026,0.02,0.01
99045,0.02,0.01
99065,0.01,0.02
99085,0.02,0.0
99105,0.02,0.0
99125,0.02,0.0
99144,0.01,0.01
99164,0.02,0.01
99184,0.01,0.0
99204,0.01,0.01
99224,0.03,0.0
99243,0.02,0.0
99263,0.05,0.0
99283,0.02,0.0
99303,0.02,0.0
99323,0.05,0.0
99342,0.03,0.0
99362,0.02,0.0
99382,0.03,0.0
99402,0.03,0.0
99422,0.02,0.0
99441,0.02,0.0
99461,0.01,0.0
99481,0.02,0.0
99501,0.03,0.0
99520,0.02,0.0
99540,0.05,0.0
99560,0.02,0.0
99580,0.03,0.0
99600,0.02,0.0
99619,0.03,0.0
99639,0.04,0.0
99659,0.04,0.0
99679,0.05,0.01
99699,0.01,0.08
99718,0.02,0.14
99738,0.0,0.82
99758,0.0,0.98
99778,0.0,0.99
99798,0.0,1.0
99817,0.0,0.99
99837,0.0,0.97
99857,0.0,0.98
99877,0.01,0.71
99897,0.03,0.24
99916,0.01,0.11
99936,0.01,0.15
99956,0.01,0.08
99976,0.01,0.06
99996,0.01,0.03
100015,0.01,0.01
100035,0.01,0.01
100055,0.01,0.0
100075,0.01,0.01
100095,0.02,0.0
100114,0.02,0.0
100134,0.01,0.0
100154,0.02,0.0
100174,0.02,0.0
100193,0.03,0.0
100213,0.02,0.0
100233,0.03,0.0
100253,0.01,0.0
100273,0.03,0.0
100292,0.02,0.0
100312,0.01,0.0
100332,0.02,0.0
100352,0.03,0.0
100372,0.02,0.0
100391,0.02,0.0
100411,0.02,0.0
100431,0.02,0.0
100451,0.01,0.02
100471,0.03,0.11
100490,0.04,0.26
100510,0.02,0.25
100530,0.08,0.04
100550,0.04,0.04
100570,0.04,0.02
100589,0.02,0.01
100609,0.03,0.01
100629,0.01,0.01
100649,0.03,0.01
100669,0.04,0.01
100688,0.02,0.02
