normalize,fear,happy
98243,0.13,0.0
98245,0.15,0.0
98247,0.1,0.0
98249,0.2,0.0
98251,0.13,0.0
98253,0.11,0.0
98255,0.21,0.0
98257,0.15,0.0
98259,0.21,0.0
98260,0.19,0.0
98262,0.2,0.0
98264,0.2,0.0
98266,0.17,0.0
98268,0.19,0.0
98270,0.19,0.0
98272,0.17,0.0
98274,0.13,0.0
98276,0.18,0.0
98278,0.22,0.0
98280,0.15,0.0
98282,0.11,0.0
98284,0.15,0.0
98286,0.18,0.0
98288,0.21,0.0
98290,0.2,0.0
98292,0.14,0.0
98294,0.27,0.0
98296,0.23,0.0
98298,0.18,0.0
98300,0.22,0.0
98302,0.23,0.0
98304,0.22,0.0
98306,0.18,0.0
98308,0.24,0.0
98310,0.24,0.0
98312,0.23,0.0
98314,0.27,0.0
98316,0.19,0.0
98318,0.16,0.0
98320,0.13,0.0
98322,0.23,0.0
98324,0.2,0.0
98326,0.1,0.0
98328,0.2,0.0
98330,0.23,0.0
98332,0.18,0.0
98334,0.14,0.0
98336,0.18,0.0
98338,0.16,0.0
98340,0.22,0.0
98342,0.17,0.0
98344,0.16,0.0
98346,0.21,0.0
98348,0.27,0.0
98349,0.18,0.0
98351,0.16,0.0
98353,0.22,0.0
98355,0.19,0.0
98357,0.21,0.0
98359,0.22,0.0
98361,0.27,0.0
98363,0.23,0.0
98365,0.24,0.0
98367,0.23,0.0
98369,0.26,0.0
98371,0.26,0.0
98373,0.23,0.0
98375,0.24,0.0
98377,0.3,0.0
98379,0.25,0.0
98381,0.21,0.0
98383,0.27,0.0
98385,0.16,0.0
98387,0.26,0.0
98389,0.17,0.0
98391,0.22,0.0
98393,0.24,0.0
98395,0.21,0.0
98397,0.22,0.0
98399,0.19,0.0
98401,0.23,0.0
98403,0.25,0.0
98405,0.14,0.0
98407,0.15,0.0
98409,0.16,0.0
98411,0.21,0.0
98413,0.15,0.0
98415,0.18,0.0
98417,0.18,0.0
98419,0.21,0.0
98421,0.19,0.0
98423,0.19,0.0
98425,0.28,0.0
98427,0.28,0.0
98429,0.33,0.01
98431,0.32,0.0
98433,0.28,0.0
98435,0.33,0.0
98436,0.23,0.01
98438,0.22,0.0
98440,0.23,0.0
98442,0.17,0.0
98444,0.26,0.0
98446,0.28,0.0
98448,0.13,0.01
98450,0.17,0.0
98452,0.16,0.0
98454,0.13,0.01
98456,0.22,0.01
98458,0.19,0.02
98460,0.14,0.01
98462,0.29,0.01
98464,0.2,0.01
98466,0.18,0.03
98468,0.21,0.01
98470,0.1,0.01
98472,0.23,0.03
98474,0.14,0.01
98476,0.16,0.03
98478,0.13,0.02
98480,0.13,0.01
98482,0.1,0.02
98484,0.15,0.01
98486,0.23,0.01
98488,0.07,0.04
98490,0.11,0.01
98492,0.1,0.02
98494,0.08,0.03
98496,0.04,0.09
98498,0.06,0.02
98500,0.05,0.04
98502,0.07,0.02
98504,0.05,0.02
98506,0.05,0.08
98508,0.09,0.03
98510,0.05,0.06
98512,0.03,0.13
98514,0.06,0.07
98516,0.03,0.14
98518,0.03,0.17
98520,0.01,0.48
98522,0.03,0.2
98524,0.02,0.43
98525,0.04,0.29
98527,0.03,0.27
98529,0.02,0.51
98531,0.02,0.49
98533,0.02,0.45
98535,0.01,0.55
98537,0.04,0.36
98539,0.01,0.66
98541,0.01,0.75
98543,0.01,0.62
98545,0.01,0.59
98547,0.01,0.52
98549,0.01,0.66
98551,0.01,0.72
98553,0.01,0.66
98555,0.01,0.66
98557,0.01,0.68
98559,0.01,0.69
98561,0.02,0.56
98563,0.01,0.76
98565,0.02,0.61
98567,0.02,0.61
98569,0.01,0.82
98571,0.02,0.54
98573,0.01,0.8
98575,0.01,0.78
98577,0.02,0.47
98579,0.01,0.51
98581,0.01,0.61
98583,0.03,0.47
98585,0.02,0.52
98587,0.01,0.63
98589,0.02,0.55
98591,0.02,0.6
98593,0.01,0.78
98595,0.01,0.75
98597,0.02,0.6
98599,0.01,0.8
98601,0.01,0.65
98603,0.03,0.51
98605,0.02,0.66
98607,0.02,0.62
98609,0.01,0.75
98611,0.01,0.69
98612,0.03,0.39
98614,0.04,0.39
98616,0.04,0.43
98618,0.03,0.41
98620,0.02,0.62
98622,0.03,0.59
98624,0.03,0.55
98626,0.02,0.67
98628,0.04,0.43
98630,0.03,0.29
98632,0.02,0.56
98634,0.03,0.51
98636,0.02,0.54
98638,0.02,0.52
98640,0.04,0.51
98642,0.03,0.31
98644,0.02,0.49
98646,0.04,0.41
98648,0.04,0.38
98650,0.02,0.31
98652,0.05,0.23
98654,0.03,0.42
98656,0.02,0.56
98658,0.02,0.42
98660,0.02,0.34
98662,0.02,0.56
98664,0.03,0.43
98666,0.01,0.63
98668,0.05,0.4
98670,0.05,0.44
98672,0.01,0.64
98674,0.04,0.39
98676,0.06,0.47
98678,0.03,0.46
98680,0.03,0.46
98682,0.03,0.33
98684,0.04,0.52
98686,0.01,0.46
98688,0.01,0.51
98690,0.01,0.65
98692,0.04,0.31
98694,0.03,0.41
98696,0.02,0.57
98698,0.04,0.33
98699,0.02,0.46
98701,0.02,0.53
98703,0.04,0.44
98705,0.02,0.54
98707,0.03,0.65
98709,0.04,0.38
98711,0.02,0.48
98713,0.03,0.61
98715,0.03,0.35
98717,0.01,0.47
98719,0.02,0.51
98721,0.02,0.4
98723,0.0,0.49
98725,0.03,0.36
98727,0.03,0.36
98729,0.01,0.66
98731,0.01,0.65
98733,0.02,0.42
98735,0.02,0.62
98737,0.04,0.36
98739,0.02,0.44
98741,0.02,0.5
98743,0.05,0.42
98745,0.03,0.49
98747,0.03,0.56
98749,0.04,0.32
98751,0.02,0.44
98753,0.02,0.63
98755,0.06,0.22
98757,0.03,0.23
98759,0.02,0.43
98761,0.06,0.15
98763,0.04,0.11
98765,0.04,0.18
98767,0.03,0.12
98769,0.06,0.07
98771,0.06,0.22
98773,0.05,0.11
98775,0.05,0.06
98777,0.03,0.17
98779,0.05,0.07
98781,0.06,0.15
98783,0.07,0.15
98785,0.06,0.11
98787,0.04,0.15
98788,0.06,0.11
98790,0.04,0.16
98792,0.06,0.3
98794,0.09,0.2
98796,0.06,0.32
98798,0.06,0.29
98800,0.1,0.12
98802,0.09,0.35
98804,0.05,0.23
98806,0.04,0.17
98808,0.09,0.18
98810,0.07,0.46
98812,0.09,0.14
98814,0.13,0.1
98816,0.08,0.39
98818,0.11,0.1
98820,0.11,0.11
98822,0.08,0.16
98824,0.12,0.03
98826,0.09,0.08
98828,0.09,0.11
98830,0.1,0.09
98832,0.1,0.1
98834,0.1,0.12
98836,0.14,0.06
98838,0.06,0.19
98840,0.12,0.06
98842,0.1,0.03
98844,0.08,0.07
98846,0.07,0.06
98848,0.09,0.03
98850,0.03,0.05
98852,0.08,0.06
98854,0.07,0.03
98856,0.06,0.06
98858,0.09,0.03
98860,0.09,0.05
98862,0.06,0.05
98864,0.1,0.05
98866,0.06,0.1
98868,0.04,0.03
98870,0.11,0.03
98872,0.13,0.04
98874,0.07,0.05
98875,0.09,0.05
98877,0.12,0.08
98879,0.06,0.19
98881,0.08,0.05
98883,0.09,0.09
98885,0.09,0.1
98887,0.14,0.07
98889,0.07,0.2
98891,0.13,0.28
98893,0.19,0.13
98895,0.06,0.17
98897,0.13,0.2
98899,0.12,0.21
98901,0.27,0.11
98903,0.19,0.17
98905,0.08,0.07
98907,0.07,0.06
98909,0.05,0.04
98911,0.08,0.04
98913,0.03,0.05
98915,0.1,0.04
98917,0.06,0.05
98919,0.03,0.07
98921,0.05,0.07
98923,0.06,0.03
98925,0.04,0.05
98927,0.06,0.05
98929,0.06,0.03
98931,0.05,0.03
98933,0.06,0.02
98935,0.05,0.03
98937,0.07,0.04
98939,0.05,0.03
98941,0.05,0.05
98943,0.11,0.03
98945,0.07,0.02
98947,0.08,0.01
98949,0.06,0.03
98951,0.07,0.02
98953,0.06,0.03
98955,0.03,0.04
98957,0.07,0.02
98959,0.04,0.04
98961,0.04,0.02
98962,0.07,0.02
98964,0.03,0.03
98966,0.05,0.05
98968,0.09,0.05
98970,0.07,0.02
98972,0.05,0.03
98974,0.09,0.01
98976,0.04,0.05
98978,0.07,0.02
98980,0.13,0.02
98982,0.06,0.04
98984,0.13,0.02
98986,0.08,0.02
98988,0.07,0.03
98990,0.11,0.01
98992,0.17,0.01
98994,0.06,0.02
98996,0.09,0.03
98998,0.11,0.01
99000,0.09,0.03
99002,0.11,0.02
99004,0.16,0.01
99006,0.23,0.02
99008,0.21,0.02
99010,0.22,0.01
99012,0.33,0.02
99014,0.27,0.02
99016,0.33,0.03
99018,0.2,0.04
99020,0.24,0.01
99022,0.19,0.05
99024,0.17,0.01
99026,0.09,0.02
99028,0.1,0.03
99030,0.3,0.02
99032,0.19,0.01
99034,0.09,0.05
99036,0.22,0.01
99038,0.19,0.01
99040,0.08,0.02
99042,0.13,0.01
99044,0.14,0.01
99046,0.11,0.02
99048,0.13,0.02
99050,0.07,0.02
99051,0.04,0.03
99053,0.06,0.05
99055,0.08,0.02
99057,0.05,0.04
99059,0.09,0.03
99061,0.06,0.04
99063,0.05,0.03
99065,0.06,0.02
99067,0.05,0.02
99069,0.03,0.03
99071,0.04,0.03
99073,0.04,0.02
99075,0.06,0.03
99077,0.06,0.02
99079,0.05,0.02
99081,0.07,0.02
99083,0.08,0.03
99085,0.04,0.02
99087,0.02,0.03
99089,0.08,0.02
99091,0.04,0.03
99093,0.04,0.02
99095,0.07,0.01
99097,0.04,0.01
99099,0.05,0.03
99101,0.09,0.01
99103,0.08,0.02
99105,0.11,0.01
99107,0.11,0.01
99109,0.03,0.02
99111,0.1,0.02
99113,0.09,0.01
99115,0.04,0.02
99117,0.07,0.01
99119,0.09,0.01
99121,0.08,0.01
99123,0.06,0.01
99125,0.07,0.0
99127,0.08,0.0
99129,0.1,0.01
99131,0.15,0.0
99133,0.06,0.01
99135,0.17,0.0
99137,0.08,0.0
99138,0.1,0.01
99140,0.15,0.01
99142,0.15,0.0
99144,0.11,0.0
99146,0.11,0.0
99148,0.14,0.0
99150,0.13,0.01
99152,0.11,0.0
99154,0.17,0.01
99156,0.09,0.01
99158,0.09,0.0
99160,0.07,0.01
99162,0.14,0.0
99164,0.19,0.0
99166,0.14,0.01
99168,0.21,0.01
99170,0.12,0.01
99172,0.12,0.02
99174,0.1,0.01
99176,0.17,0.01
99178,0.08,0.01
99180,0.08,0.01
99182,0.12,0.01
99184,0.11,0.01
99186,0.08,0.01
99188,0.09,0.01
99190,0.04,0.02
99192,0.07,0.03
99194,0.1,0.01
99196,0.07,0.02
99198,0.08,0.01
99200,0.08,0.01
99202,0.04,0.03
99204,0.07,0.01
99206,0.05,0.01
99208,0.07,0.07
99210,0.1,0.02
99212,0.07,0.02
99214,0.05,0.03
99216,0.08,0.02
99218,0.07,0.03
99220,0.09,0.08
99222,0.18,0.01
99224,0.16,0.03
99226,0.28,0.01
99227,0.15,0.01
99229,0.12,0.02
99231,0.09,0.01
99233,0.15,0.0
99235,0.15,0.01
99237,0.13,0.01
99239,0.15,0.01
99241,0.11,0.01
99243,0.1,0.01
99245,0.12,0.01
99247,0.05,0.03
99249,0.1,0.02
99251,0.08,0.01
99253,0.06,0.01
99255,0.08,0.04
99257,0.08,0.03
99259,0.1,0.02
99261,0.13,0.02
99263,0.09,0.02
99265,0.08,0.02
99267,0.07,0.05
99269,0.17,0.07
99271,0.2,0.06
99273,0.15,0.05
99275,0.09,0.03
99277,0.11,0.03
99279,0.09,0.02
99281,0.08,0.02
99283,0.13,0.02
99285,0.06,0.03
99287,0.06,0.02
99289,0.09,0.01
99291,0.2,0.01
99293,0.19,0.02
99295,0.18,0.04
99297,0.15,0.04
99299,0.13,0.03
99301,0.2,0.02
99303,0.2,0.03
99305,0.25,0.02
99307,0.27,0.01
99309,0.34,0.01
99311,0.24,0.03
99313,0.19,0.02
99314,0.15,0.01
99316,0.08,0.01
99318,0.2,0.01
99320,0.16,0.01
99322,0.13,0.01
99324,0.1,0.01
99326,0.1,0.01
99328,0.09,0.02
99330,0.13,0.02
99332,0.13,0.02
99334,0.09,0.01
99336,0.08,0.01
99338,0.08,0.01
99340,0.06,0.01
99342,0.09,0.01
99344,0.06,0.01
99346,0.15,0.01
99348,0.16,0.02
99350,0.07,0.01
99352,0.06,0.02
99354,0.11,0.01
99356,0.12,0.0
99358,0.07,0.02
99360,0.09,0.01
99362,0.07,0.01
99364,0.06,0.01
99366,0.18,0.0
99368,0.12,0.01
99370,0.14,0.01
99372,0.14,0.0
99374,0.1,0.02
99376,0.11,0.01
99378,0.17,0.01
99380,0.12,0.01
99382,0.13,0.0
99384,0.13,0.0
99386,0.08,0.01
99388,0.1,0.0
99390,0.11,0.0
99392,0.09,0.01
99394,0.13,0.01
99396,0.14,0.01
99398,0.1,0.01
99400,0.14,0.01
99401,0.18,0.01
99403,0.1,0.01
99405,0.12,0.01
99407,0.09,0.0
99409,0.11,0.01
99411,0.14,0.01
99413,0.1,0.01
99415,0.1,0.01
99417,0.11,0.01
99419,0.09,0.01
99421,0.14,0.01
99423,0.11,0.01
99425,0.1,0.01
99427,0.11,0.01
99429,0.09,0.01
99431,0.06,0.01
99433,0.14,0.01
99435,0.13,0.01
99437,0.06,0.01
99439,0.08,0.02
99441,0.11,0.01
99443,0.12,0.01
99445,0.14,0.01
99447,0.18,0.01
99449,0.09,0.01
99451,0.14,0.01
99453,0.21,0.0
99455,0.11,0.01
99457,0.12,0.01
99459,0.14,0.0
99461,0.09,0.01
99463,0.09,0.01
99465,0.15,0.01
99467,0.15,0.01
99469,0.1,0.03
99471,0.1,0.01
99473,0.14,0.01
99475,0.14,0.01
99477,0.11,0.01
99479,0.09,0.02
99481,0.13,0.01
99483,0.16,0.01
99485,0.16,0.01
99487,0.16,0.01
99489,0.18,0.0
99490,0.11,0.01
99492,0.18,0.01
99494,0.14,0.01
99496,0.17,0.01
99498,0.17,0.01
99500,0.11,0.01
99502,0.15,0.01
99504,0.13,0.01
99506,0.1,0.01
99508,0.11,0.01
99510,0.14,0.0
99512,0.11,0.01
99514,0.21,0.01
99516,0.22,0.0
99518,0.2,0.01
99520,0.14,0.01
99522,0.14,0.0
99524,0.11,0.01
99526,0.18,0.0
99528,0.23,0.01
99530,0.2,0.01
99532,0.1,0.01
99534,0.11,0.01
99536,0.11,0.01
99538,0.12,0.0
99540,0.14,0.01
99542,0.13,0.01
99544,0.24,0.0
99546,0.1,0.01
99548,0.11,0.01
99550,0.15,0.01
99552,0.12,0.01
99554,0.11,0.01
99556,0.12,0.01
99558,0.13,0.01
99560,0.16,0.01
99562,0.07,0.01
99564,0.11,0.02
99566,0.16,0.03
99568,0.16,0.06
99570,0.18,0.07
99572,0.14,0.09
99574,0.16,0.06
99576,0.17,0.11
99577,0.17,0.15
99579,0.18,0.07
99581,0.15,0.06
99583,0.13,0.04
99585,0.09,0.04
99587,0.08,0.07
99589,0.09,0.06
99591,0.04,0.08
99593,0.01,0.22
99595,0.05,0.11
99597,0.04,0.08
99599,0.05,0.11
99601,0.05,0.07
99603,0.02,0.07
99605,0.02,0.11
99607,0.05,0.08
99609,0.03,0.09
99611,0.02,0.14
99613,0.04,0.19
99615,0.02,0.25
99617,0.01,0.35
99619,0.01,0.39
99621,0.03,0.35
99623,0.01,0.55
99625,0.01,0.71
99627,0.01,0.53
99629,0.0,0.85
99631,0.0,0.86
99633,0.0,0.81
99635,0.01,0.63
99637,0.01,0.67
99639,0.0,0.82
99641,0.0,0.83
99643,0.0,0.88
99645,0.0,0.93
99647,0.0,0.88
99649,0.0,0.94
99651,0.0,0.96
99653,0.0,0.95
99655,0.0,0.85
99657,0.0,0.91
99659,0.0,0.99
99661,0.0,0.99
99663,0.0,0.98
99665,0.0,0.98
99666,0.0,0.98
99668,0.0,0.97
99670,0.0,0.98
99672,0.0,0.97
99674,0.0,0.99
99676,0.0,1.0
99678,0.0,0.99
99680,0.0,0.99
99682,0.0,0.99
99684,0.0,0.99
99686,0.0,1.0
99688,0.0,1.0
99690,0.0,1.0
99692,0.0,1.0
99694,0.0,0.99
99696,0.0,0.99
99698,0.0,1.0
99700,0.0,0.99
99702,0.0,1.0
99704,0.0,1.0
99706,0.0,1.0
99708,0.0,1.0
99710,0.0,0.99
99712,0.0,0.99
99714,0.0,0.99
99716,0.0,0.99
99718,0.0,0.99
99720,0.0,1.0
99722,0.0,0.99
99724,0.0,0.99
99726,0.0,0.99
99728,0.0,0.99
99730,0.0,0.98
99732,0.0,0.99
99734,0.0,0.99
99736,0.0,0.98
99738,0.0,0.99
99740,0.0,0.99
99742,0.0,0.97
99744,0.0,0.97
99746,0.0,0.98
99748,0.0,0.97
99750,0.0,0.98
99752,0.0,0.97
99753,0.0,0.97
99755,0.0,0.97
99757,0.0,0.97
99759,0.0,0.97
99761,0.0,0.95
99763,0.01,0.83
99765,0.0,0.84
99767,0.0,0.91
99769,0.01,0.81
99771,0.0,0.69
99773,0.01,0.64
99775,0.01,0.68
99777,0.01,0.73
99779,0.01,0.64
99781,0.01,0.72
99783,0.01,0.8
99785,0.01,0.69
99787,0.01,0.69
99789,0.02,0.6
99791,0.02,0.66
99793,0.03,0.48
99795,0.01,0.66
99797,0.02,0.5
99799,0.03,0.41
99801,0.01,0.68
99803,0.03,0.3
99805,0.01,0.51
99807,0.01,0.42
99809,0.02,0.26
99811,0.01,0.38
99813,0.01,0.35
99815,0.01,0.26
99817,0.03,0.13
99819,0.01,0.27
99821,0.01,0.22
99823,0.01,0.31
99825,0.02,0.32
99827,0.03,0.25
99829,0.02,0.18
99831,0.03,0.12
99833,0.02,0.13
99835,0.01,0.2
99837,0.02,0.19
99839,0.04,0.11
99840,0.03,0.17
99842,0.03,0.13
99844,0.02,0.11
99846,0.02,0.09
99848,0.03,0.28
99850,0.07,0.12
99852,0.03,0.16
99854,0.04,0.08
99856,0.02,0.09
99858,0.02,0.21
99860,0.02,0.1
99862,0.02,0.1
99864,0.04,0.08
99866,0.03,0.09
99868,0.01,0.08
99870,0.02,0.11
99872,0.02,0.05
99874,0.03,0.07
99876,0.01,0.11
99878,0.03,0.09
99880,0.04,0.08
99882,0.01,0.09
99884,0.02,0.04
99886,0.03,0.14
99888,0.04,0.08
99890,0.06,0.08
99892,0.05,0.04
99894,0.05,0.07
99896,0.04,0.07
99898,0.04,0.07
99900,0.04,0.1
99902,0.05,0.09
99904,0.03,0.07
99906,0.04,0.08
99908,0.03,0.08
99910,0.03,0.04
99912,0.03,0.05
99914,0.02,0.07
99916,0.03,0.06
99918,0.09,0.04
99920,0.08,0.03
99922,0.05,0.04
99924,0.02,0.02
99926,0.03,0.06
99928,0.03,0.05
99929,0.03,0.02
99931,0.02,0.03
99933,0.02,0.03
99935,0.04,0.01
99937,0.04,0.02
99939,0.05,0.03
99941,0.06,0.02
99943,0.09,0.02
99945,0.14,0.01
99947,0.05,0.01
99949,0.07,0.01
99951,0.07,0.02
99953,0.07,0.01
99955,0.07,0.01
99957,0.09,0.02
99959,0.05,0.01
99961,0.04,0.01
99963,0.04,0.01
99965,0.07,0.02
99967,0.08,0.01
99969,0.06,0.03
99971,0.07,0.02
99973,0.07,0.01
99975,0.08,0.02
99977,0.06,0.01
99979,0.04,0.01
99981,0.07,0.02
99983,0.07,0.01
99985,0.06,0.03
99987,0.06,0.02
99989,0.05,0.03
99991,0.07,0.03
99993,0.05,0.05
99995,0.06,0.03
99997,0.05,0.04
99999,0.08,0.03
100001,0.08,0.02
100003,0.07,0.02
100005,0.02,0.01
100007,0.06,0.03
100009,0.08,0.02
100011,0.07,0.02
100013,0.09,0.01
100015,0.03,0.01
100016,0.09,0.04
100018,0.11,0.01
100020,0.07,0.03
100022,0.12,0.02
100024,0.1,0.01
100026,0.07,0.01
100028,0.08,0.01
100030,0.1,0.01
100032,0.03,0.0
100034,0.09,0.01
100036,0.1,0.01
100038,0.04,0.02
100040,0.15,0.01
100042,0.1,0.01
100044,0.1,0.01
100046,0.11,0.01
100048,0.08,0.01
100050,0.12,0.01
100052,0.07,0.01
100054,0.05,0.01
100056,0.08,0.01
100058,0.05,0.01
100060,0.04,0.02
100062,0.14,0.01
100064,0.07,0.01
100066,0.03,0.01
100068,0.03,0.01
100070,0.05,0.01
100072,0.09,0.01
100074,0.07,0.02
100076,0.06,0.01
100078,0.08,0.02
100080,0.09,0.02
100082,0.07,0.01
100084,0.05,0.01
100086,0.05,0.01
100088,0.05,0.01
100090,0.03,0.01
100092,0.07,0.03
100094,0.08,0.01
100096,0.14,0.01
100098,0.08,0.02
100100,0.1,0.01
100102,0.12,0.01
100103,0.11,0.01
100105,0.03,0.0
100107,0.17,0.0
100109,0.2,0.01
100111,0.06,0.01
100113,0.05,0.01
100115,0.06,0.01
100117,0.07,0.01
100119,0.09,0.01
100121,0.06,0.01
100123,0.03,0.01
100125,0.06,0.01
100127,0.06,0.01
100129,0.07,0.01
100131,0.04,0.01
100133,0.11,0.01
100135,0.17,0.01
100137,0.14,0.01
100139,0.08,0.01
100141,0.13,0.01
100143,0.05,0.01
100145,0.06,0.02
100147,0.04,0.01
100149,0.1,0.02
100151,0.08,0.01
100153,0.09,0.01
100155,0.1,0.01
100157,0.08,0.02
100159,0.06,0.02
100161,0.06,0.01
100163,0.11,0.01
100165,0.11,0.01
100167,0.09,0.01
100169,0.08,0.02
100171,0.1,0.01
100173,0.14,0.01
100175,0.08,0.01
100177,0.15,0.01
100179,0.09,0.01
100181,0.07,0.01
100183,0.13,0.02
100185,0.05,0.01
100187,0.06,0.02
100189,0.07,0.01
100191,0.08,0.01
100192,0.07,0.01
100194,0.12,0.01
100196,0.11,0.01
100198,0.07,0.01
100200,0.06,0.01
100202,0.09,0.01
100204,0.08,0.01
100206,0.08,0.01
100208,0.09,0.01
100210,0.08,0.01
100212,0.07,0.02
100214,0.08,0.01
100216,0.1,0.01
100218,0.06,0.01
100220,0.07,0.01
100222,0.12,0.01
100224,0.09,0.01
100226,0.07,0.01
100228,0.1,0.01
100230,0.06,0.01
100232,0.09,0.01
100234,0.12,0.01
100236,0.09,0.01
100238,0.06,0.01
100240,0.13,0.01
100242,0.09,0.01
100244,0.07,0.01
100246,0.12,0.01
100248,0.06,0.01
100250,0.07,0.0
100252,0.09,0.01
100254,0.06,0.01
100256,0.04,0.01
100258,0.04,0.01
100260,0.07,0.01
100262,0.09,0.01
100264,0.05,0.01
100266,0.07,0.01
100268,0.15,0.01
100270,0.04,0.0
100272,0.1,0.01
100274,0.13,0.01
100276,0.16,0.0
100278,0.07,0.0
100279,0.11,0.01
100281,0.09,0.01
100283,0.1,0.01
100285,0.15,0.0
100287,0.08,0.01
100289,0.07,0.01
100291,0.09,0.01
100293,0.09,0.01
100295,0.11,0.01
100297,0.09,0.01
100299,0.1,0.01
100301,0.06,0.01
100303,0.08,0.01
100305,0.09,0.01
100307,0.11,0.01
100309,0.11,0.0
100311,0.14,0.01
100313,0.09,0.01
100315,0.12,0.0
100317,0.1,0.01
100319,0.09,0.01
100321,0.12,0.01
100323,0.12,0.01
100325,0.1,0.01
100327,0.1,0.01
100329,0.11,0.01
100331,0.1,0.01
100333,0.07,0.02
100335,0.04,0.04
100337,0.06,0.02
100339,0.03,0.03
100341,0.03,0.05
100343,0.02,0.01
100345,0.02,0.02
100347,0.02,0.03
100349,0.04,0.02
100351,0.02,0.02
100353,0.03,0.03
100355,0.03,0.03
100357,0.02,0.06
100359,0.02,0.07
100361,0.03,0.05
100363,0.03,0.01
100365,0.04,0.03
100367,0.04,0.03
100368,0.02,0.06
100370,0.03,0.05
100372,0.03,0.03
100374,0.02,0.07
100376,0.07,0.07
100378,0.06,0.19
100380,0.05,0.13
100382,0.05,0.14
100384,0.04,0.11
100386,0.03,0.17
100388,0.04,0.11
100390,0.03,0.14
100392,0.04,0.12
100394,0.04,0.08
100396,0.04,0.09
100398,0.02,0.11
100400,0.04,0.11
100402,0.05,0.08
100404,0.02,0.15
100406,0.01,0.32
100408,0.02,0.2
100410,0.02,0.26
100412,0.02,0.23
100414,0.03,0.12
100416,0.03,0.08
100418,0.03,0.07
100420,0.03,0.1
100422,0.02,0.1
100424,0.03,0.08
100426,0.03,0.1
100428,0.04,0.08
100430,0.07,0.03
100432,0.08,0.06
100434,0.07,0.09
100436,0.04,0.17
100438,0.05,0.17
100440,0.05,0.1
100442,0.06,0.06
100444,0.04,0.07
100446,0.03,0.07
100448,0.06,0.05
100450,0.03,0.07
100452,0.04,0.05
100454,0.04,0.1
100455,0.04,0.07
100457,0.02,0.07
100459,0.02,0.05
100461,0.03,0.06
100463,0.05,0.03
100465,0.04,0.03
100467,0.03,0.04
100469,0.04,0.03
100471,0.02,0.03
100473,0.03,0.06
100475,0.04,0.02
100477,0.02,0.02
100479,0.02,0.03
100481,0.04,0.03
100483,0.02,0.03
100485,0.07,0.03
100487,0.07,0.02
100489,0.04,0.02
100491,0.06,0.03
100493,0.03,0.04
100495,0.03,0.06
100497,0.04,0.03
100499,0.04,0.01
100501,0.04,0.03
100503,0.07,0.02
100505,0.03,0.03
100507,0.03,0.03
100509,0.05,0.01
100511,0.02,0.01
100513,0.05,0.01
100515,0.06,0.04
100517,0.02,0.02
100519,0.05,0.04
100521,0.05,0.02
100523,0.05,0.02
100525,0.04,0.02
100527,0.09,0.02
100529,0.02,0.02
100531,0.06,0.04
100533,0.06,0.04
100535,0.04,0.02
100537,0.05,0.02
100539,0.07,0.02
100541,0.03,0.03
100542,0.05,0.02
100544,0.04,0.03
100546,0.03,0.03
100548,0.04,0.03
100550,0.04,0.01
100552,0.03,0.04
100554,0.06,0.04
100556,0.03,0.02
100558,0.03,0.04
100560,0.04,0.01
100562,0.04,0.02
100564,0.05,0.01
100566,0.05,0.02
100568,0.1,0.03
100570,0.04,0.02
100572,0.05,0.02
100574,0.04,0.02
100576,0.03,0.03
100578,0.05,0.01
100580,0.02,0.02
100582,0.02,0.03
100584,0.03,0.05
100586,0.03,0.01
100588,0.02,0.04
100590,0.05,0.02
100592,0.02,0.02
100594,0.02,0.01
100596,0.02,0.02
100598,0.02,0.01
100600,0.02,0.01
100602,0.02,0.01
100604,0.01,0.01
100606,0.02,0.01
100608,0.03,0.02
100610,0.02,0.01
100612,0.11,0.01
100614,0.06,0.02
100616,0.03,0.01
100618,0.03,0.01
100620,0.02,0.01
100622,0.03,0.01
100624,0.08,0.02
100626,0.08,0.04
100628,0.02,0.01
100630,0.13,0.03
100631,0.01,0.01
100633,0.02,0.02
100635,0.06,0.02
100637,0.01,0.01
100639,0.07,0.05
100641,0.05,0.03
100643,0.03,0.02
100645,0.02,0.01
100647,0.07,0.02
100649,0.02,0.02
100651,0.02,0.03
100653,0.04,0.02
100655,0.01,0.01
100657,0.03,0.01
100659,0.02,0.01
100661,0.01,0.01
100663,0.03,0.01
100665,0.13,0.01
100667,0.07,0.02
100669,0.04,0.02
100671,0.09,0.02
100673,0.03,0.01
100675,0.08,0.01
100677,0.06,0.01
100679,0.08,0.02
100681,0.09,0.02
100683,0.02,0.01
100685,0.04,0.03
100687,0.08,0.02
100689,0.05,0.01
100691,0.05,0.01
100693,0.06,0.01
100695,0.09,0.01
100697,0.02,0.01
100699,0.1,0.01
100701,0.01,0.0
100703,0.08,0.01
100705,0.02,0.01
100707,0.02,0.01
100709,0.01,0.01
100711,0.11,0.01
100713,0.04,0.01
100715,0.06,0.01
100717,0.09,0.01
100718,0.07,0.02
100720,0.07,0.02
100722,0.05,0.02
100724,0.04,0.03
100726,0.07,0.01
100728,0.08,0.01
100730,0.06,0.01
100732,0.06,0.01
100734,0.1,0.0
100736,0.08,0.01
100738,0.1,0.02
100740,0.09,0.01
100742,0.09,0.01
100744,0.09,0.01
100746,0.06,0.02
100748,0.03,0.01
100750,0.19,0.01
100752,0.09,0.01
100754,0.1,0.01
